4lett	%ULT_Ty	%PULT_Ty	%APULT_Ty	%PAPULT_Ty	nULT_Ty	nPULT_Ty	nAPULT_Ty	nPAPULT_Ty
scel	NA	100	NA	NA	NA	4	NA	NA
scem	NA	100	NA	NA	NA	3	NA	NA
scen	4.166666667	79.16666667	16.66666667	NA	1	19	4	NA
scer	NA	100	NA	NA	NA	1	NA	NA
sche	7.407407407	81.48148148	11.11111111	NA	2	22	3	NA
schi	8.771929825	68.42105263	22.80701754	NA	5	39	13	NA
scia	NA	90.90909091	9.090909091	NA	NA	10	1	NA
scie	NA	50	50	NA	NA	4	4	NA
scim	NA	100	NA	NA	NA	3	NA	NA
scin	12.5	62.5	25	NA	1	5	2	NA
scio	3.571428571	71.42857143	25	NA	1	20	7	NA
scir	NA	100	NA	NA	NA	1	NA	NA
sciu	NA	100	NA	NA	NA	4	NA	NA
sciv	6.666666667	60	20	13.33333333	1	9	3	2
scoc	25	75	NA	NA	1	3	NA	NA
scod	NA	66.66666667	33.33333333	NA	NA	4	2	NA
scog	NA	100	NA	NA	NA	4	NA	NA
scoi	NA	33.33333333	66.66666667	NA	NA	1	2	NA
scol	NA	42.85714286	57.14285714	NA	NA	3	4	NA
scom	NA	54.16666667	45.83333333	NA	NA	13	11	NA
scon	3.225806452	80.64516129	16.12903226	NA	1	25	5	NA
scop	10	70	20	NA	5	35	10	NA
scor	4.347826087	71.73913043	21.73913043	2.173913043	2	33	10	1
scos	NA	100	NA	NA	NA	2	NA	NA
scot	NA	100	NA	NA	NA	3	NA	NA
scre	NA	100	NA	NA	NA	2	NA	NA
scri	4.255319149	61.70212766	31.91489362	2.127659574	2	29	15	1
scru	16.66666667	50	33.33333333	NA	1	3	2	NA
scud	NA	100	NA	NA	NA	4	NA	NA
scul	NA	100	NA	NA	NA	4	NA	NA
scuo	NA	66.66666667	33.33333333	NA	NA	10	5	NA
scur	NA	80	20	NA	NA	4	1	NA
scus	10	60	30	NA	1	6	3	NA
sdra	8.333333333	83.33333333	8.333333333	NA	1	10	1	NA
sebb	NA	100	NA	NA	NA	1	NA	NA
secc	NA	85.71428571	14.28571429	NA	NA	12	2	NA
seco	NA	71.42857143	28.57142857	NA	NA	5	2	NA
sede	6.896551724	72.4137931	20.68965517	NA	2	21	6	NA
sedi	NA	80	20	NA	NA	4	1	NA
sedu	NA	100	NA	NA	NA	1	NA	NA
sega	NA	100	NA	NA	NA	2	NA	NA
segg	NA	100	NA	NA	NA	3	NA	NA
segm	NA	100	NA	NA	NA	2	NA	NA
segn	3.571428571	78.57142857	17.85714286	NA	1	22	5	NA
segr	NA	100	NA	NA	NA	8	NA	NA
segu	7.317073171	60.97560976	31.70731707	NA	3	25	13	NA
seic	NA	100	NA	NA	NA	1	NA	NA
selc	NA	100	NA	NA	NA	2	NA	NA
sell	NA	100	NA	NA	NA	2	NA	NA
selv	NA	50	50	NA	NA	4	4	NA
sema	NA	NA	100	NA	NA	NA	2	NA
semb	15	70	15	NA	3	14	3	NA
seme	NA	100	NA	NA	NA	3	NA	NA
semi	NA	75	12.5	12.5	NA	6	1	1
semp	NA	28.57142857	71.42857143	NA	NA	2	5	NA
sens	NA	66.66666667	33.33333333	NA	NA	4	2	NA
sent	8.333333333	77.08333333	14.58333333	NA	4	37	7	NA
senz	NA	100	NA	NA	NA	1	NA	NA
sepa	10	80	10	NA	1	8	1	NA
sepo	NA	100	NA	NA	NA	6	NA	NA
sepp	NA	90.90909091	9.090909091	NA	NA	10	1	NA
sequ	NA	100	NA	NA	NA	2	NA	NA
sera	NA	100	NA	NA	NA	4	NA	NA
serb	NA	100	NA	NA	NA	2	NA	NA
sere	25	75	NA	NA	1	3	NA	NA
serg	NA	100	NA	NA	NA	1	NA	NA
seri	20	80	NA	NA	1	4	NA	NA
serp	NA	100	NA	NA	NA	5	NA	NA
serr	8.333333333	75	16.66666667	NA	1	9	2	NA
serv	6.25	71.875	21.875	NA	2	23	7	NA
sess	50	50	NA	NA	1	1	NA	NA
sest	NA	100	NA	NA	NA	2	NA	NA
seta	NA	100	NA	NA	NA	2	NA	NA
sete	NA	100	NA	NA	NA	1	NA	NA
sett	NA	86.66666667	13.33333333	NA	NA	13	2	NA
seve	NA	66.66666667	33.33333333	NA	NA	4	2	NA
sezi	NA	100	NA	NA	NA	2	NA	NA
sfer	NA	100	NA	NA	NA	2	NA	NA
sfid	NA	71.42857143	28.57142857	NA	NA	5	2	NA
sfil	14.28571429	71.42857143	14.28571429	NA	1	5	1	NA
sfin	NA	100	NA	NA	NA	5	NA	NA
sfio	12.5	62.5	25	NA	1	5	2	NA
sfog	11.11111111	77.77777778	11.11111111	NA	1	7	1	NA
sfon	NA	85.71428571	14.28571429	NA	NA	6	1	NA
sfor	NA	69.23076923	30.76923077	NA	NA	9	4	NA
sfre	25	62.5	12.5	NA	2	5	1	NA
sfru	NA	66.66666667	33.33333333	NA	NA	4	2	NA
sfug	15.38461538	76.92307692	7.692307692	NA	2	10	1	NA
sfum	NA	100	NA	NA	NA	5	NA	NA
sgab	NA	100	NA	NA	NA	3	NA	NA
sgan	25	75	NA	NA	1	3	NA	NA
sghi	NA	66.66666667	33.33333333	NA	NA	4	2	NA
sgra	NA	50	50	NA	NA	2	2	NA
sgri	NA	85.71428571	14.28571429	NA	NA	6	1	NA
sgua	NA	100	NA	NA	NA	2	NA	NA
siam	NA	100	NA	NA	NA	1	NA	NA
sibi	25	50	25	NA	1	2	1	NA
sicc	66.66666667	33.33333333	NA	NA	2	1	NA	NA
sicu	NA	75	25	NA	NA	6	2	NA
siep	NA	100	NA	NA	NA	2	NA	NA
siga	NA	100	NA	NA	NA	2	NA	NA
sigl	NA	100	NA	NA	NA	2	NA	NA
sign	5.882352941	76.47058824	11.76470588	5.882352941	1	13	2	1
sile	NA	85.71428571	14.28571429	NA	NA	6	1	NA
sill	NA	NA	100	NA	NA	NA	2	NA
simb	NA	NA	100	NA	NA	NA	2	NA
simi	NA	NA	100	NA	NA	NA	2	NA
simp	NA	30	70	NA	NA	3	7	NA
sinc	NA	100	NA	NA	NA	5	NA	NA
sind	NA	NA	100	NA	NA	NA	1	NA
sing	NA	54.54545455	45.45454545	NA	NA	6	5	NA
sini	NA	100	NA	NA	NA	3	NA	NA
sino	NA	100	NA	NA	NA	1	NA	NA
sint	NA	50	50	NA	NA	2	2	NA
sire	NA	100	NA	NA	NA	4	NA	NA
sist	16.66666667	72.22222222	11.11111111	NA	3	13	2	NA
situ	NA	100	NA	NA	NA	6	NA	NA
slan	NA	100	NA	NA	NA	2	NA	NA
sleg	NA	100	NA	NA	NA	3	NA	NA
slit	NA	100	NA	NA	NA	1	NA	NA
slog	NA	100	NA	NA	NA	1	NA	NA
slur	NA	100	NA	NA	NA	1	NA	NA
smag	NA	100	NA	NA	NA	2	NA	NA
smar	40	40	20	NA	2	2	1	NA
smer	NA	100	NA	NA	NA	2	NA	NA
smet	NA	58.82352941	41.17647059	NA	NA	10	7	NA
smon	NA	100	NA	NA	NA	6	NA	NA
smuo	NA	25	75	NA	NA	1	3	NA
snel	NA	100	NA	NA	NA	2	NA	NA
soav	NA	100	NA	NA	NA	1	NA	NA
socc	NA	100	NA	NA	NA	6	NA	NA
soci	16.66666667	66.66666667	16.66666667	NA	1	4	1	NA
sodd	NA	100	NA	NA	NA	10	NA	NA
sodo	NA	100	NA	NA	NA	3	NA	NA
sofa	100	NA	NA	NA	1	NA	NA	NA
soff	10.41666667	70.83333333	18.75	NA	5	34	9	NA
sogg	NA	100	NA	NA	NA	4	NA	NA
sogl	NA	100	NA	NA	NA	2	NA	NA
sogn	6.25	81.25	12.5	NA	1	13	2	NA
sola	NA	100	NA	NA	NA	4	NA	NA
sold	NA	100	NA	NA	NA	9	NA	NA
sole	NA	83.33333333	16.66666667	NA	NA	5	1	NA
soli	NA	35.71428571	64.28571429	NA	NA	5	9	NA
soll	4.347826087	69.56521739	26.08695652	NA	1	16	6	NA
solo	NA	100	NA	NA	NA	4	NA	NA
solt	NA	100	NA	NA	NA	1	NA	NA
solu	NA	100	NA	NA	NA	2	NA	NA
somi	NA	77.77777778	22.22222222	NA	NA	7	2	NA
somm	NA	100	NA	NA	NA	9	NA	NA
sona	NA	100	NA	NA	NA	4	NA	NA
sonn	NA	100	NA	NA	NA	3	NA	NA
sono	NA	100	NA	NA	NA	3	NA	NA
sont	NA	75	25	NA	NA	3	1	NA
sopp	NA	100	NA	NA	NA	6	NA	NA
sopr	NA	66.66666667	33.33333333	NA	NA	12	6	NA
sord	NA	100	NA	NA	NA	3	NA	NA
sore	NA	100	NA	NA	NA	6	NA	NA
sorg	7.692307692	61.53846154	30.76923077	NA	1	8	4	NA
sorp	NA	88.88888889	11.11111111	NA	NA	8	1	NA
sorr	4.545454545	63.63636364	31.81818182	NA	1	14	7	NA
sors	NA	100	NA	NA	NA	2	NA	NA
sort	NA	100	NA	NA	NA	3	NA	NA
sorv	NA	83.33333333	16.66666667	NA	NA	5	1	NA
sosp	3.03030303	72.72727273	24.24242424	NA	1	24	8	NA
sost	2.777777778	77.77777778	19.44444444	NA	1	28	7	NA
sott	4.87804878	60.97560976	34.14634146	NA	2	25	14	NA
sove	NA	100	NA	NA	NA	1	NA	NA
sovi	NA	NA	100	NA	NA	NA	4	NA
sovr	NA	80	20	NA	NA	4	1	NA
spac	10	80	10	NA	1	8	1	NA
spad	NA	100	NA	NA	NA	2	NA	NA
spag	NA	100	NA	NA	NA	7	NA	NA
spal	7.142857143	71.42857143	21.42857143	NA	1	10	3	NA
spar	7.5	70	22.5	NA	3	28	9	NA
spas	NA	100	NA	NA	NA	1	NA	NA
spav	7.407407407	70.37037037	22.22222222	NA	2	19	6	NA
spaz	15.38461538	73.07692308	11.53846154	NA	4	19	3	NA
spec	12	68	20	NA	3	17	5	NA
sped	NA	71.42857143	28.57142857	NA	NA	10	4	NA
speg	NA	71.42857143	28.57142857	NA	NA	5	2	NA
spen	4.545454545	77.27272727	18.18181818	NA	1	17	4	NA
sper	NA	91.66666667	8.333333333	NA	NA	22	2	NA
spes	NA	85.71428571	14.28571429	NA	NA	6	1	NA
spet	NA	60	40	NA	NA	6	4	NA
spez	11.76470588	64.70588235	23.52941176	NA	2	11	4	NA
spia	5.263157895	68.42105263	26.31578947	NA	1	13	5	NA
spic	28.57142857	42.85714286	28.57142857	NA	2	3	2	NA
spie	5.555555556	69.44444444	22.22222222	2.777777778	2	25	8	1
spig	NA	100	NA	NA	NA	2	NA	NA
spil	NA	100	NA	NA	NA	4	NA	NA
spin	NA	69.23076923	30.76923077	NA	NA	18	8	NA
spio	NA	100	NA	NA	NA	3	NA	NA
spir	NA	75	25	NA	NA	6	2	NA
sple	NA	46.15384615	53.84615385	NA	NA	6	7	NA
spog	NA	100	NA	NA	NA	8	NA	NA
spol	NA	57.14285714	42.85714286	NA	NA	4	3	NA
spon	NA	40	60	NA	NA	2	3	NA
spor	NA	77.77777778	22.22222222	NA	NA	21	6	NA
spos	11.9047619	71.42857143	16.66666667	NA	5	30	7	NA
spra	NA	100	NA	NA	NA	1	NA	NA
spre	NA	90	10	NA	NA	9	1	NA
spro	8.333333333	75	16.66666667	NA	1	9	2	NA
spru	28.57142857	71.42857143	NA	NA	2	5	NA	NA
spug	NA	100	NA	NA	NA	2	NA	NA
spum	NA	100	NA	NA	NA	1	NA	NA
spun	21.42857143	57.14285714	21.42857143	NA	3	8	3	NA
sput	NA	100	NA	NA	NA	5	NA	NA
squa	NA	100	NA	NA	NA	5	NA	NA
squi	14.28571429	85.71428571	NA	NA	1	6	NA	NA
ssst	NA	100	NA	NA	NA	1	NA	NA
stab	5.882352941	76.47058824	17.64705882	NA	1	13	3	NA
stac	7.142857143	71.42857143	21.42857143	NA	1	10	3	NA
stad	NA	100	NA	NA	NA	2	NA	NA
stag	NA	100	NA	NA	NA	5	NA	NA
stal	NA	100	NA	NA	NA	2	NA	NA
stam	11.11111111	88.88888889	NA	NA	1	8	NA	NA
stan	4.347826087	78.26086957	17.39130435	NA	1	18	4	NA
star	6.818181818	75	18.18181818	NA	3	33	8	NA
stas	NA	100	NA	NA	NA	1	NA	NA
stat	NA	100	NA	NA	NA	12	NA	NA
stav	NA	100	NA	NA	NA	1	NA	NA
staz	NA	100	NA	NA	NA	1	NA	NA
stel	NA	100	NA	NA	NA	7	NA	NA
stem	NA	100	NA	NA	NA	1	NA	NA
sten	NA	63.63636364	36.36363636	NA	NA	14	8	NA
ster	NA	77.77777778	22.22222222	NA	NA	7	2	NA
stes	NA	100	NA	NA	NA	4	NA	NA
stil	NA	60	40	NA	NA	3	2	NA
stim	NA	100	NA	NA	NA	1	NA	NA
stip	NA	100	NA	NA	NA	2	NA	NA
stir	16.66666667	66.66666667	16.66666667	NA	1	4	1	NA
stiv	NA	100	NA	NA	NA	4	NA	NA
stof	NA	100	NA	NA	NA	2	NA	NA
stom	NA	NA	100	NA	NA	NA	1	NA
stop	NA	100	NA	NA	NA	1	NA	NA
stor	6.666666667	66.66666667	26.66666667	NA	1	10	4	NA
stra	3.389830508	83.05084746	13.55932203	NA	2	49	8	NA
stre	NA	92.85714286	7.142857143	NA	NA	13	1	NA
stri	3.846153846	61.53846154	34.61538462	NA	2	32	18	NA
stro	12.5	75	12.5	NA	1	6	1	NA
stru	NA	100	NA	NA	NA	5	NA	NA
stud	8.333333333	83.33333333	8.333333333	NA	2	20	2	NA
stuf	NA	100	NA	NA	NA	5	NA	NA
stup	6.451612903	70.96774194	22.58064516	NA	2	22	7	NA
suba	NA	NA	100	NA	NA	NA	3	NA
subi	12.5	37.5	50	NA	1	3	4	NA
succ	2.941176471	79.41176471	17.64705882	NA	1	27	6	NA
suda	NA	70	30	NA	NA	7	3	NA
sudd	NA	75	25	NA	NA	6	2	NA
sudo	NA	100	NA	NA	NA	1	NA	NA
suff	NA	100	NA	NA	NA	2	NA	NA
sugg	8.333333333	91.66666667	NA	NA	1	11	NA	NA
sugh	NA	NA	100	NA	NA	NA	1	NA
sugo	NA	100	NA	NA	NA	1	NA	NA
suol	NA	100	NA	NA	NA	1	NA	NA
suon	21.05263158	68.42105263	10.52631579	NA	4	13	2	NA
suor	NA	100	NA	NA	NA	1	NA	NA
supe	3.846153846	80.76923077	15.38461538	NA	1	21	4	NA
supp	9.090909091	63.63636364	27.27272727	NA	1	7	3	NA
supr	NA	100	NA	NA	NA	1	NA	NA
susc	NA	60	40	NA	NA	3	2	NA
susi	NA	100	NA	NA	NA	1	NA	NA
suss	9.090909091	63.63636364	27.27272727	NA	1	7	3	NA
svag	NA	100	NA	NA	NA	2	NA	NA
svan	25	62.5	12.5	NA	2	5	1	NA
sveg	8.333333333	66.66666667	25	NA	2	16	6	NA
svel	22.22222222	77.77777778	NA	NA	2	7	NA	NA
sven	NA	77.77777778	22.22222222	NA	NA	7	2	NA
svil	13.33333333	66.66666667	20	NA	2	10	3	NA
svol	14.28571429	57.14285714	28.57142857	NA	3	12	6	NA
svuo	16.66666667	66.66666667	16.66666667	NA	1	4	1	NA
taba	NA	100	NA	NA	NA	1	NA	NA
tabe	NA	100	NA	NA	NA	2	NA	NA
tacc	NA	100	NA	NA	NA	4	NA	NA
tace	NA	66.66666667	33.33333333	NA	NA	6	3	NA
tagl	7.142857143	75	17.85714286	NA	2	21	5	NA
tale	NA	100	NA	NA	NA	4	NA	NA
talm	NA	100	NA	NA	NA	1	NA	NA
talp	NA	100	NA	NA	NA	2	NA	NA
talv	NA	100	NA	NA	NA	1	NA	NA
tamb	NA	80	20	NA	NA	4	1	NA
tana	NA	100	NA	NA	NA	2	NA	NA
tant	NA	62.5	37.5	NA	NA	5	3	NA
tapp	NA	91.66666667	8.333333333	NA	NA	11	1	NA
tard	25	62.5	12.5	NA	2	5	1	NA
targ	NA	100	NA	NA	NA	2	NA	NA
tarl	NA	100	NA	NA	NA	2	NA	NA
tart	NA	100	NA	NA	NA	2	NA	NA
tasc	NA	100	NA	NA	NA	2	NA	NA
tass	NA	100	NA	NA	NA	2	NA	NA
tast	NA	100	NA	NA	NA	2	NA	NA
tata	NA	100	NA	NA	NA	1	NA	NA
tatt	NA	100	NA	NA	NA	1	NA	NA
tavo	NA	60	40	NA	NA	6	4	NA
taxi	NA	100	NA	NA	NA	1	NA	NA
tazz	NA	100	NA	NA	NA	5	NA	NA
teat	NA	100	NA	NA	NA	4	NA	NA
tecn	NA	22.22222222	77.77777778	NA	NA	2	7	NA
tede	NA	100	NA	NA	NA	4	NA	NA
tega	NA	100	NA	NA	NA	2	NA	NA
tego	NA	NA	100	NA	NA	NA	2	NA
tela	NA	100	NA	NA	NA	2	NA	NA
tele	3.225806452	67.74193548	25.80645161	3.225806452	1	21	8	1
tema	NA	100	NA	NA	NA	2	NA	NA
teme	7.692307692	76.92307692	15.38461538	NA	1	10	2	NA
temp	NA	100	NA	NA	NA	13	NA	NA
tend	5	70	25	NA	1	14	5	NA
tene	5.357142857	57.14285714	33.92857143	3.571428571	3	32	19	2
tenn	NA	100	NA	NA	NA	3	NA	NA
tens	NA	100	NA	NA	NA	2	NA	NA
tent	12.5	66.66666667	20.83333333	NA	3	16	5	NA
tenu	NA	100	NA	NA	NA	2	NA	NA
teor	NA	100	NA	NA	NA	2	NA	NA
tepo	NA	100	NA	NA	NA	2	NA	NA
term	6.666666667	60	26.66666667	6.666666667	1	9	4	1
terr	NA	86.20689655	13.79310345	NA	NA	25	4	NA
terz	NA	100	NA	NA	NA	3	NA	NA
teso	NA	100	NA	NA	NA	7	NA	NA
tess	NA	80	20	NA	NA	4	1	NA
test	NA	94.11764706	5.882352941	NA	NA	16	1	NA
tett	NA	100	NA	NA	NA	2	NA	NA
ticc	NA	100	NA	NA	NA	1	NA	NA
tiep	NA	NA	100	NA	NA	NA	4	NA
tifa	NA	100	NA	NA	NA	3	NA	NA
tifo	NA	100	NA	NA	NA	3	NA	NA
tigl	NA	100	NA	NA	NA	2	NA	NA
tigr	NA	100	NA	NA	NA	3	NA	NA
timi	NA	33.33333333	66.66666667	NA	NA	2	4	NA
timo	NA	100	NA	NA	NA	4	NA	NA
timp	NA	NA	100	NA	NA	NA	1	NA
tine	NA	100	NA	NA	NA	1	NA	NA
tino	NA	100	NA	NA	NA	1	NA	NA
tint	NA	100	NA	NA	NA	2	NA	NA
tipi	NA	NA	100	NA	NA	NA	4	NA
tipo	NA	100	NA	NA	NA	3	NA	NA
tira	8.571428571	60	31.42857143	NA	3	21	11	NA
tiro	NA	100	NA	NA	NA	2	NA	NA
tito	NA	NA	100	NA	NA	NA	2	NA
tocc	10.34482759	65.51724138	24.13793103	NA	3	19	7	NA
togl	3.03030303	45.45454545	48.48484848	3.03030303	1	15	16	1
tomb	NA	66.66666667	33.33333333	NA	NA	2	1	NA
tond	NA	100	NA	NA	NA	5	NA	NA
tonn	NA	100	NA	NA	NA	3	NA	NA
tono	NA	100	NA	NA	NA	2	NA	NA
topo	NA	100	NA	NA	NA	10	NA	NA
topp	NA	100	NA	NA	NA	2	NA	NA
tora	NA	100	NA	NA	NA	1	NA	NA
torc	NA	100	NA	NA	NA	2	NA	NA
torm	16.66666667	83.33333333	NA	NA	1	5	NA	NA
torn	12.90322581	64.51612903	22.58064516	NA	4	20	7	NA
toro	NA	100	NA	NA	NA	3	NA	NA
torr	NA	100	NA	NA	NA	4	NA	NA
tort	NA	71.42857143	28.57142857	NA	NA	5	2	NA
toss	16.66666667	50	33.33333333	NA	1	3	2	NA
tota	NA	100	NA	NA	NA	3	NA	NA
tozz	NA	100	NA	NA	NA	2	NA	NA
trab	NA	100	NA	NA	NA	4	NA	NA
trac	9.090909091	81.81818182	9.090909091	NA	1	9	1	NA
trad	5	90	5	NA	1	18	1	NA
traf	NA	25	75	NA	NA	1	3	NA
trag	NA	71.42857143	28.57142857	NA	NA	5	2	NA
trai	NA	100	NA	NA	NA	4	NA	NA
tram	7.142857143	78.57142857	14.28571429	NA	1	11	2	NA
tran	14.28571429	85.71428571	NA	NA	1	6	NA	NA
trap	NA	NA	100	NA	NA	NA	2	NA
trar	10	70	20	NA	1	7	2	NA
tras	7.142857143	69.3877551	23.46938776	NA	7	68	23	NA
trat	9.523809524	71.42857143	19.04761905	NA	4	30	8	NA
trav	NA	85.71428571	14.28571429	NA	NA	12	2	NA
trec	NA	100	NA	NA	NA	4	NA	NA
tred	NA	NA	100	NA	NA	NA	1	NA
treg	NA	100	NA	NA	NA	1	NA	NA
trem	5.882352941	82.35294118	11.76470588	NA	1	14	2	NA
tren	NA	100	NA	NA	NA	6	NA	NA
tria	NA	50	50	NA	NA	2	2	NA
trib	16.66666667	83.33333333	NA	NA	1	5	NA	NA
trif	NA	100	NA	NA	NA	1	NA	NA
trio	NA	100	NA	NA	NA	2	NA	NA
tris	NA	100	NA	NA	NA	4	NA	NA
trof	NA	100	NA	NA	NA	2	NA	NA
trom	NA	100	NA	NA	NA	6	NA	NA
tron	NA	100	NA	NA	NA	4	NA	NA
trop	NA	100	NA	NA	NA	4	NA	NA
trot	NA	83.33333333	16.66666667	NA	NA	5	1	NA
trov	8.163265306	65.30612245	26.53061224	NA	4	32	13	NA
truc	NA	100	NA	NA	NA	6	NA	NA
trup	NA	100	NA	NA	NA	1	NA	NA
tubo	NA	100	NA	NA	NA	4	NA	NA
tuff	11.76470588	58.82352941	29.41176471	NA	2	10	5	NA
tuli	NA	100	NA	NA	NA	3	NA	NA
tumo	NA	100	NA	NA	NA	1	NA	NA
tumu	NA	100	NA	NA	NA	2	NA	NA
tunn	NA	100	NA	NA	NA	1	NA	NA
tuon	NA	100	NA	NA	NA	4	NA	NA
tura	NA	100	NA	NA	NA	1	NA	NA
turb	NA	100	NA	NA	NA	6	NA	NA
turc	NA	100	NA	NA	NA	4	NA	NA
turi	NA	50	50	NA	NA	4	4	NA
turn	NA	100	NA	NA	NA	2	NA	NA
tuta	NA	100	NA	NA	NA	2	NA	NA
tuti	NA	100	NA	NA	NA	1	NA	NA
tutt	14.28571429	85.71428571	NA	NA	1	6	NA	NA
uack	NA	100	NA	NA	NA	1	NA	NA
ubbi	NA	83.33333333	16.66666667	NA	NA	10	2	NA
ubri	NA	100	NA	NA	NA	3	NA	NA
ucce	NA	100	NA	NA	NA	5	NA	NA
ucci	10	35	55	NA	2	7	11	NA
udir	6.666666667	73.33333333	20	NA	1	11	3	NA
uffa	NA	100	NA	NA	NA	1	NA	NA
uffi	NA	100	NA	NA	NA	4	NA	NA
ugua	25	75	NA	NA	1	3	NA	NA
uliv	NA	100	NA	NA	NA	2	NA	NA
ulti	NA	20	80	NA	NA	1	4	NA
ultr	NA	100	NA	NA	NA	1	NA	NA
ulul	NA	50	50	NA	NA	2	2	NA
uman	20	80	NA	NA	1	4	NA	NA
umid	20	NA	80	NA	1	NA	4	NA
umil	NA	NA	100	NA	NA	NA	2	NA
umor	33.33333333	66.66666667	NA	NA	1	2	NA	NA
undi	NA	NA	100	NA	NA	NA	1	NA
ungh	NA	100	NA	NA	NA	2	NA	NA
unic	NA	NA	100	NA	NA	NA	4	NA
unio	NA	100	NA	NA	NA	1	NA	NA
unir	NA	70	30	NA	NA	14	6	NA
unit	20	80	NA	NA	1	4	NA	NA
univ	20	80	NA	NA	1	4	NA	NA
uomo	NA	75	25	NA	NA	3	1	NA
uovo	NA	100	NA	NA	NA	3	NA	NA
urag	NA	100	NA	NA	NA	2	NA	NA
uran	NA	100	NA	NA	NA	1	NA	NA
urba	NA	100	NA	NA	NA	3	NA	NA
urge	NA	100	NA	NA	NA	2	NA	NA
urla	11.11111111	88.88888889	NA	NA	1	8	NA	NA
urlo	NA	100	NA	NA	NA	2	NA	NA
urra	100	NA	NA	NA	1	NA	NA	NA
urta	12.5	62.5	25	NA	1	5	2	NA
usan	NA	100	NA	NA	NA	2	NA	NA
usar	10.34482759	65.51724138	24.13793103	NA	3	19	7	NA
usat	NA	100	NA	NA	NA	3	NA	NA
usci	11.11111111	74.07407407	14.81481481	NA	3	20	4	NA
usig	50	50	NA	NA	1	1	NA	NA
util	11.11111111	50	38.88888889	NA	2	9	7	NA
vaca	NA	100	NA	NA	NA	2	NA	NA
vacc	NA	100	NA	NA	NA	2	NA	NA
vaga	NA	57.14285714	42.85714286	NA	NA	4	3	NA
vago	NA	100	NA	NA	NA	2	NA	NA
vala	NA	100	NA	NA	NA	2	NA	NA
vale	9.090909091	63.63636364	27.27272727	NA	1	7	3	NA
vali	NA	50	50	NA	NA	3	3	NA
vall	NA	100	NA	NA	NA	2	NA	NA
valo	NA	100	NA	NA	NA	4	NA	NA
valu	NA	80	20	NA	NA	4	1	NA
vant	NA	90	10	NA	NA	9	1	NA
vapo	25	75	NA	NA	1	3	NA	NA
vari	11.11111111	66.66666667	22.22222222	NA	1	6	2	NA
vasc	NA	100	NA	NA	NA	3	NA	NA
vaso	NA	100	NA	NA	NA	4	NA	NA
vass	NA	100	NA	NA	NA	2	NA	NA
vast	NA	80	20	NA	NA	4	1	NA
vecc	NA	85.71428571	14.28571429	NA	NA	12	2	NA
vede	5.263157895	71.92982456	22.80701754	NA	3	41	13	NA
vege	NA	100	NA	NA	NA	3	NA	NA
vegl	12.5	62.5	25	NA	1	5	2	NA
veic	NA	NA	100	NA	NA	NA	2	NA
vela	NA	100	NA	NA	NA	4	NA	NA
vele	NA	100	NA	NA	NA	4	NA	NA
veli	NA	100	NA	NA	NA	3	NA	NA
vell	NA	100	NA	NA	NA	2	NA	NA
velo	10	50	40	NA	1	5	4	NA
vena	NA	100	NA	NA	NA	2	NA	NA
vend	7.692307692	56.41025641	33.33333333	2.564102564	3	22	13	1
vene	50	NA	50	NA	1	NA	1	NA
veni	7.5	80	12.5	NA	3	32	5	NA
vent	16.66666667	83.33333333	NA	NA	2	10	NA	NA
vera	NA	100	NA	NA	NA	1	NA	NA
verb	NA	100	NA	NA	NA	4	NA	NA
verd	NA	100	NA	NA	NA	7	NA	NA
verg	NA	85.71428571	NA	14.28571429	NA	6	NA	1
veri	7.692307692	53.84615385	30.76923077	7.692307692	1	7	4	1
verm	NA	100	NA	NA	NA	4	NA	NA
vern	NA	100	NA	NA	NA	4	NA	NA
VERO	NA	80	20	NA	NA	4	1	NA
vers	11.76470588	76.47058824	11.76470588	NA	2	13	2	NA
vert	NA	66.66666667	33.33333333	NA	NA	4	2	NA
vesc	NA	NA	100	NA	NA	NA	1	NA
vesp	NA	100	NA	NA	NA	3	NA	NA
vest	5.263157895	84.21052632	10.52631579	NA	1	16	2	NA
vete	NA	100	NA	NA	NA	1	NA	NA
vetr	NA	100	NA	NA	NA	4	NA	NA
vett	NA	100	NA	NA	NA	4	NA	NA
viag	11.76470588	70.58823529	17.64705882	NA	2	12	3	NA
vial	NA	100	NA	NA	NA	4	NA	NA
vice	NA	100	NA	NA	NA	3	NA	NA
vich	NA	100	NA	NA	NA	3	NA	NA
vici	NA	100	NA	NA	NA	7	NA	NA
vico	NA	33.33333333	66.66666667	NA	NA	1	2	NA
vide	NA	50	50	NA	NA	1	1	NA
viet	NA	60	40	NA	NA	3	2	NA
vigi	NA	33.33333333	66.66666667	NA	NA	1	2	NA
vign	NA	100	NA	NA	NA	4	NA	NA
vigo	NA	100	NA	NA	NA	1	NA	NA
vill	NA	100	NA	NA	NA	7	NA	NA
vimi	NA	NA	100	NA	NA	NA	1	NA
vinc	6.896551724	75.86206897	17.24137931	NA	2	22	5	NA
vino	NA	100	NA	NA	NA	2	NA	NA
viol	NA	92.85714286	7.142857143	NA	NA	13	1	NA
vipe	NA	NA	100	NA	NA	NA	2	NA
virg	NA	NA	100	NA	NA	NA	2	NA
visi	6.25	62.5	31.25	NA	1	10	5	NA
viso	NA	100	NA	NA	NA	3	NA	NA
visp	NA	100	NA	NA	NA	3	NA	NA
viss	NA	100	NA	NA	NA	2	NA	NA
vist	NA	100	NA	NA	NA	1	NA	NA
