3lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S8_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S8_nPULT_Tk
osp	NA	NA	0	0	100	8	92	0	0	63.63636364	36.36363636	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	62	2	23	0	0	7	4	0	0	NA	NA	NA	NA	NA	NA	NA
oss	0	100	8.108108108	87.83783784	4.054054054	0	74.82517483	25.17482517	0	0	76.19047619	23.80952381	0	NA	NA	NA	NA	NA	NA	NA	0	61	12	130	6	0	107	36	0	0	32	10	0	NA	NA	NA	NA	NA	NA	NA
ost	0	100	0	100	0	0	33.33333333	66.66666667	0	20	80	0	0	NA	NA	NA	NA	NA	NA	NA	0	18	0	6	0	0	8	16	0	1	4	0	0	NA	NA	NA	NA	NA	NA	NA
ott	100	0	0.757575758	50	49.24242424	0	95.65217391	4.347826087	0	0	98.48484848	1.515151515	0	NA	NA	NA	NA	NA	NA	NA	1	0	1	66	65	0	66	3	0	0	65	1	0	NA	NA	NA	NA	NA	NA	NA
ouc	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ova	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ove	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovu	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ovv	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	NA	NA	NA	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ozo	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pac	0	100	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	117	0	15	0	0	0	18	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pad	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	174	0	115	0	0	6	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pae	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	183	0	0	64	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paf	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pag	4.255319149	95.74468085	4.07239819	36.19909502	59.72850679	0	92.85714286	7.142857143	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	45	9	80	132	0	13	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pai	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pal	1.459854015	98.54014599	0	87.72563177	12.27436823	0	93.33333333	6.666666667	0	0	33.33333333	66.66666667	0	0	0	100	0	NA	NA	NA	2	135	0	243	34	0	28	2	0	0	4	8	0	0	0	16	0	NA	NA	NA
pan	0	100	0	100	0	0	76.74418605	23.25581395	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	154	0	60	0	0	33	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pap	83.01886792	16.98113208	0	0.884955752	99.11504425	0	98.57651246	1.423487544	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	220	45	0	2	224	0	277	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
par	2.947845805	97.0521542	1.089918256	95.18619437	3.723887375	0.751879699	56.39097744	42.85714286	0	3.448275862	76.43678161	17.81609195	2.298850575	0	83.87096774	12.90322581	3.225806452	NA	NA	NA	26	856	12	1048	41	1	75	57	0	6	133	31	4	0	26	4	1	NA	NA	NA
pas	12.75862069	87.24137931	2.48447205	86.12836439	11.38716356	0	73.79310345	24.82758621	1.379310345	0	88.88888889	11.11111111	0	NA	NA	NA	NA	NA	NA	NA	37	253	12	416	55	0	107	36	2	0	8	1	0	NA	NA	NA	NA	NA	NA	NA
pat	0	100	0	63.93442623	36.06557377	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	0	39	22	0	14	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pau	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	201	0	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pav	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	0	0	46	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
paz	0	100	0	100	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	34	0	46	0	NA	NA	NA	NA	0	5	0	0	NA	NA	NA	NA	NA	NA	NA
pec	NA	NA	0	43.20987654	56.79012346	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	35	46	0	9	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ped	NA	NA	4.166666667	95.83333333	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	23	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
peg	5.714285714	94.28571429	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	33	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pel	0	100	0	100	0	0	23.80952381	76.19047619	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	123	0	14	0	0	5	16	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pen	12.72727273	87.27272727	3.138075314	81.79916318	15.06276151	0	62.22222222	37.77777778	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	49	336	15	391	72	0	56	34	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA
pep	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	NA	NA	NA	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
per	90.92315627	9.076843734	0.71942446	82.44604317	16.83453237	1.913875598	41.38755981	56.69856459	0	0	86.29032258	12.09677419	1.612903226	0	0	100	0	0	100	NA	1763	176	5	573	117	8	173	237	0	0	107	15	2	0	0	1	0	0	4	NA
pes	0.526315789	99.47368421	2.112676056	80.28169014	17.6056338	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	2	378	3	114	25	0	35	0	0	0	0	3	0	NA	NA	NA	NA	NA	NA	NA
pet	0	100	0	54.54545455	45.45454545	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	17	0	30	25	0	6	0	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA
pez	0	100	4.166666667	95.83333333	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	121	1	23	0	0	13	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pfu	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pia	0.583090379	99.41690962	1.459854015	81.50851582	17.03163017	0.854700855	70.94017094	28.20512821	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	4	682	6	335	70	1	83	33	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA
pic	23.33333333	76.66666667	0	12.77139208	87.22860792	0	90	10	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	7	23	0	100	683	0	9	1	0	0	0	22	0	NA	NA	NA	NA	NA	NA	NA
pie	3.933434191	96.06656581	3.448275862	89.65517241	6.896551724	0	0	75	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	635	1	26	2	0	0	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pif	NA	NA	0	33.33333333	66.66666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pig	4.761904762	95.23809524	0	100	0	0	83.33333333	16.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	20	0	15	0	0	5	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pil	0	100	0	84.61538462	15.38461538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	0	33	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pin	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	49	0	22	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pio	1.986754967	98.01324503	2.777777778	72.22222222	25	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	148	1	26	9	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pip	10.71428571	89.28571429	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	25	NA	NA	NA	0	28	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pir	NA	NA	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	44	0	0	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pis	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	38	0	34	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pit	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	42	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
piu	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	27	0	87	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
piz	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pla	NA	NA	0	21.73913043	78.26086957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
plu	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	27	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
po'	99.34640523	0.653594771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	456	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
poc	0	100	0	100	0	0	5.555555556	94.44444444	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	598	0	7	0	0	1	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
poe	NA	NA	0	100	0	0	89.65517241	10.34482759	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	0	0	78	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pof	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pog	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
poi	7.227615965	92.77238403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	67	860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pol	0	100	0	57.14285714	42.85714286	0	79.16666667	20.83333333	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	76	0	68	51	0	114	30	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pom	0	100	0	95.23809524	4.761904762	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	13	0	20	1	0	61	0	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA
pon	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pop	0	100	0	0	100	0	91.66666667	4.166666667	4.166666667	0	91.30434783	8.695652174	0	0	0	100	0	NA	NA	NA	0	9	0	0	111	0	22	1	1	0	42	4	0	0	0	1	0	NA	NA	NA
por	8.227848101	91.7721519	4.976303318	79.14691943	15.87677725	0	53.84615385	46.15384615	0	0	58.33333333	8.333333333	33.33333333	NA	NA	NA	NA	NA	NA	NA	39	435	21	334	67	0	56	48	0	0	7	1	4	NA	NA	NA	NA	NA	NA	NA
pos	4.022988506	95.97701149	0	94.69026549	5.309734513	0	39.36651584	60.63348416	0	86.15384615	0	13.84615385	0	0	0	100	0	NA	NA	NA	14	334	0	107	6	0	87	134	0	56	0	9	0	0	0	2	0	NA	NA	NA
pot	23.17880795	76.82119205	0	83.96663577	16.03336423	0	8.791208791	91.20879121	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	140	464	0	906	173	0	8	83	0	0	0	6	0	NA	NA	NA	NA	NA	NA	NA
pov	NA	NA	4.310344828	0	95.68965517	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	0	222	0	41	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
poz	0	100	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	53	0	16	0	0	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pra	0	100	0	13.88888889	86.11111111	0	92.59259259	3.703703704	3.703703704	0	75	25	0	NA	NA	NA	NA	NA	NA	NA	0	153	0	5	31	0	25	1	1	0	9	3	0	NA	NA	NA	NA	NA	NA	NA
pre	0.41322314	99.58677686	5.882352941	62.43315508	31.68449198	3.747534517	76.52859961	18.34319527	1.380670611	0	78.32512315	19.21182266	2.463054187	0	31.81818182	68.18181818	0	NA	NA	NA	4	964	44	467	237	19	388	93	7	0	159	39	5	0	7	15	0	NA	NA	NA
pri	0	100	0	51.35951662	48.64048338	0	97.76951673	2.230483271	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	931	0	170	161	0	263	6	0	0	4	0	0	NA	NA	NA	NA	NA	NA	NA
pro	0.78817734	99.21182266	9.350393701	82.57874016	8.070866142	6.876790831	69.19770774	23.20916905	0.716332378	0	77.09923664	22.90076336	0	0	0	100	0	NA	NA	NA	8	1007	95	839	82	48	483	162	5	0	101	30	0	0	0	1	0	NA	NA	NA
pru	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
psi	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	7	0	0	0	1	0	NA	NA	NA
pub	NA	NA	1.694915254	1.694915254	96.61016949	41.17647059	52.94117647	5.882352941	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	57	14	18	2	0	0	8	0	0	NA	NA	NA	NA	NA	NA	NA
puf	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pug	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	21	0	2	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pul	0	100	0	100	0	0	84.61538462	15.38461538	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	85	0	0	11	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pum	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pun	0.655737705	99.3442623	2.083333333	90.625	7.291666667	0	85	15	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	2	303	2	87	7	0	17	3	0	0	7	0	0	NA	NA	NA	NA	NA	NA	NA
pup	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	13	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
pur	12.31884058	87.68115942	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	121	0	57	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
puz	0	100	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
qua	0.822063113	99.17793689	13.28320802	86.71679198	0	0	72.99270073	27.00729927	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	31	3740	106	692	0	0	200	74	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
que	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2985	0	26	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
qui	0	100	0	30.55555556	69.44444444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	182	0	11	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
quo	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	12	NA	NA	NA	0	24	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rab	0	100	NA	NA	NA	100	0	0	0	0	100	0	0	0	0	100	0	NA	NA	NA	0	23	NA	NA	NA	3	0	0	0	0	9	0	0	0	0	2	0	NA	NA	NA
rac	NA	NA	4.942965779	95.05703422	0	7.106598985	57.8680203	35.02538071	0	0	58.62068966	34.48275862	6.896551724	0	75	25	0	NA	NA	NA	NA	NA	13	250	0	14	114	69	0	0	17	10	2	0	6	2	0	NA	NA	NA
rad	0	100	10.16949153	89.83050847	0	15.38461538	76.92307692	7.692307692	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	0	23	6	53	0	2	10	1	0	0	5	5	0	NA	NA	NA	NA	NA	NA	NA
raf	NA	NA	0	100	0	0	96.875	3.125	0	0	84.61538462	15.38461538	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	3	0	0	31	1	0	0	11	2	0	NA	NA	NA	NA	NA	NA	NA
rag	0	100	0.279329609	99.72067039	0	1.863354037	55.90062112	42.23602484	0	0	75	25	0	NA	NA	NA	NA	NA	NA	NA	0	66	2	714	0	3	90	68	0	0	21	7	0	NA	NA	NA	NA	NA	NA	NA
ral	NA	NA	40	60	0	0	83.33333333	16.66666667	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	0	0	10	2	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
ram	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	118	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ran	0	100	0	100	0	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	74	0	52	0	0	4	0	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
rap	100	0	0	71.69811321	28.30188679	3.03030303	87.87878788	9.090909091	0	1.063829787	78.72340426	20.21276596	0	0	81.81818182	18.18181818	0	NA	NA	NA	3	0	0	76	30	1	29	3	0	1	74	19	0	0	9	2	0	NA	NA	NA
rar	0	100	NA	NA	NA	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	NA	NA	NA	0	5	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ras	NA	NA	0	100	0	30	70	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	3	7	0	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA
rat	NA	NA	100	0	0	NA	NA	NA	NA	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
raz	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	52	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
rea	NA	NA	62.5	37.5	0	0	100	0	0	0	92.5	7.5	0	0	0	100	0	NA	NA	NA	NA	NA	70	42	0	0	35	0	0	0	37	3	0	0	0	1	0	NA	NA	NA
rec	35	65	1.639344262	88.52459016	9.836065574	5.882352941	62.74509804	31.37254902	0	0	87.87878788	12.12121212	0	0	100	0	0	NA	NA	NA	7	13	1	54	6	3	32	16	0	0	29	4	0	0	1	0	0	NA	NA	NA
red	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	6	0	11	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
reg	1.01010101	98.98989899	1.01010101	86.1952862	12.79461279	3.296703297	82.41758242	10.98901099	3.296703297	0	80.64516129	19.35483871	0	NA	NA	NA	NA	NA	NA	NA	1	98	3	256	38	3	75	10	3	0	25	6	0	NA	NA	NA	NA	NA	NA	NA
rel	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	87	0	0	NA	NA	NA	NA	0	12	0	0	NA	NA	NA
rem	0	100	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	18	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ren	0	100	1.315789474	28.94736842	69.73684211	0	35.71428571	50	14.28571429	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	72	1	22	53	0	5	7	2	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
rep	NA	NA	40	32	28	0	11.11111111	88.88888889	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	8	7	0	2	16	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
res	8.974358974	91.02564103	10.25641026	73.5042735	16.23931624	4.081632653	63.26530612	32.65306122	0	4.761904762	66.66666667	28.57142857	0	66.66666667	6.666666667	26.66666667	0	NA	NA	NA	14	142	12	86	19	4	62	32	0	2	28	12	0	10	1	4	0	NA	NA	NA
ret	0	100	0	0	100	0	14.28571429	85.71428571	0	0	66.66666667	33.33333333	0	0	100	0	0	NA	NA	NA	0	91	0	0	19	0	2	12	0	0	6	3	0	0	1	0	0	NA	NA	NA
ria	NA	NA	50	50	0	5.357142857	91.07142857	3.571428571	0	0	69.23076923	23.07692308	7.692307692	0	0	100	0	NA	NA	NA	NA	NA	7	7	0	3	51	2	0	0	9	3	1	0	0	1	0	NA	NA	NA
rib	0	100	0	100	0	0	66.66666667	33.33333333	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	0	8	0	9	0	0	2	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
ric	0	100	3.01369863	95.89041096	1.095890411	4.545454545	78.48484848	16.96969697	0	3.529411765	48.23529412	48.23529412	0	0	57.89473684	42.10526316	0	NA	NA	NA	0	104	11	350	4	15	259	56	0	6	82	82	0	0	11	8	0	NA	NA	NA
rid	4.545454545	95.45454545	1.342281879	53.69127517	44.96644295	0	37.83783784	62.16216216	0	0	80	20	0	0	100	0	0	NA	NA	NA	2	42	2	80	67	0	14	23	0	0	4	1	0	0	1	0	0	NA	NA	NA
rie	NA	NA	27.27272727	69.6969697	3.03030303	2.702702703	86.48648649	10.81081081	0	0	44.44444444	55.55555556	0	0	0	100	0	NA	NA	NA	NA	NA	9	23	1	2	64	8	0	0	4	5	0	0	0	1	0	NA	NA	NA
rif	100	0	11.2244898	88.7755102	0	4.587155963	77.98165138	17.43119266	0	0	46.875	53.125	0	NA	NA	NA	NA	NA	NA	NA	1	0	11	87	0	5	85	19	0	0	15	17	0	NA	NA	NA	NA	NA	NA	NA
