4lett	S2_%ULT_Tk	S2_%PULT_Tk	S3_%ULT_Tk	S3_%PULT_Tk	S3_%APULT_Tk	S4_%ULT_Tk	S4_%PULT_Tk	S4_%APULT_Tk	S4_%PAPULT_Tk	S5_%ULT_Tk	S5_%PULT_Tk	S5_%APULT_Tk	S5_%PAPULT_Tk	S6_%ULT_Tk	S6_%PULT_Tk	S6_%APULT_Tk	S6_%PAPULT_Tk	S7_%PULT_Tk	S7_%APULT_Tk	S8_%PULT_Tk	S2_nULT_Tk	S2_nPULT_Tk	S3_nULT_Tk	S3_nPULT_Tk	S3_nAPULT_Tk	S4_nULT_Tk	S4_nPULT_Tk	S4_nAPULT_Tk	S4_nPAPULT_Tk	S5_nULT_Tk	S5_nPULT_Tk	S5_nAPULT_Tk	S5_nPAPULT_Tk	S6_nULT_Tk	S6_nPULT_Tk	S6_nAPULT_Tk	S6_nPAPULT_Tk	S7_nPULT_Tk	S7_nAPULT_Tk	S8_nPULT_Tk
supp	NA	NA	22.22222222	66.66666667	11.11111111	0	87.5	12.5	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	6	1	0	7	1	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
supr	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
susc	NA	NA	0	0	100	0	80	20	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	1	0	4	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
susi	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
suss	NA	NA	46.15384615	53.84615385	0	0	81.81818182	18.18181818	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	7	0	0	9	2	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
svag	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
svan	100	0	20	80	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	2	8	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sveg	16.66666667	83.33333333	1.515151515	96.96969697	1.515151515	0	14.28571429	85.71428571	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	12	60	1	64	1	0	1	6	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
svel	1.639344262	98.36065574	22.22222222	77.77777778	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	1	60	2	7	0	NA	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
sven	0	100	0	60	40	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	3	0	6	4	0	4	0	0	0	3	0	0	NA	NA	NA	NA	NA	NA	NA
svil	NA	NA	15.15151515	84.84848485	0	10.34482759	79.31034483	10.34482759	0	0	11.11111111	88.88888889	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	28	0	3	23	3	0	0	1	8	0	NA	NA	NA	NA	NA	NA	NA
svol	0	100	13.33333333	23.33333333	63.33333333	0	55.55555556	44.44444444	0	50	50	0	0	0	0	100	0	NA	NA	NA	0	28	4	7	19	0	5	4	0	1	1	0	0	0	0	1	0	NA	NA	NA
svuo	100	0	0	85.71428571	14.28571429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	6	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
taba	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tabe	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	21	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tacc	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	35	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tace	0	100	0	69.23076923	30.76923077	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19	0	9	4	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tagl	9.090909091	90.90909091	1.470588235	92.64705882	5.882352941	0	84	16	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	50	1	63	4	0	21	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tale	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	101	0	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
talm	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
talp	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
talv	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	25	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tamb	NA	NA	0	100	0	0	100	0	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	17	0	0	4	0	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA
tana	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tant	0	100	0	100	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	778	0	1	0	0	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tapp	0	100	0	100	0	0	80	20	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	0	33	0	0	4	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tard	1.734104046	98.26589595	50	50	0	0	50	50	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	170	1	1	0	0	1	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
targ	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tarl	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tart	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	31	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tasc	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tass	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tast	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tata	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tatt	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tavo	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	113	0	29	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
taxi	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tazz	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	36	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
teat	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	28	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tecn	NA	NA	0	0	100	NA	NA	NA	NA	0	53.33333333	46.66666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	36	NA	NA	NA	NA	0	8	7	0	NA	NA	NA	NA	NA	NA	NA
tede	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	33	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tega	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tego	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tela	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tele	NA	NA	0	100	0	2.469135802	30.86419753	66.66666667	0	0	84.03361345	15.12605042	0.840336134	0	100	0	0	NA	NA	NA	NA	NA	0	7	0	2	25	54	0	0	100	18	1	0	2	0	0	NA	NA	NA
tema	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
teme	3.571428571	96.42857143	0	93.33333333	6.666666667	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	27	0	42	3	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
temp	0	100	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	618	0	20	0	0	35	0	0	0	39	0	0	NA	NA	NA	NA	NA	NA	NA
tend	0	100	5.882352941	64.70588235	29.41176471	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	60	1	11	5	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tene	24.7706422	75.2293578	0	70.33898305	29.66101695	0	24.32432432	72.97297297	2.702702703	0	50	0	50	NA	NA	NA	NA	NA	NA	NA	27	82	0	166	70	0	9	27	1	0	1	0	1	NA	NA	NA	NA	NA	NA	NA
tenn	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	20	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tens	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tent	50	50	5.769230769	90.38461538	3.846153846	0	68.42105263	31.57894737	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	10	3	47	2	0	26	12	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tenu	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
teor	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tepo	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
term	0	100	5.454545455	12.72727273	81.81818182	0	85	0	15	0	66.66666667	33.33333333	0	NA	NA	NA	NA	NA	NA	NA	0	5	3	7	45	0	17	0	3	0	2	1	0	NA	NA	NA	NA	NA	NA	NA
terr	0	100	0	100	0	0	52.35294118	47.64705882	0	0	90	10	0	0	0	100	0	NA	NA	NA	0	528	0	198	0	0	89	81	0	0	9	1	0	0	0	1	0	NA	NA	NA
terz	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
teso	0	100	0	100	0	0	100	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	12	0	99	0	0	5	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
tess	0	100	0	79.16666667	20.83333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	19	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
test	0	100	0	100	0	0	100	0	0	0	86.66666667	13.33333333	0	NA	NA	NA	NA	NA	NA	NA	0	415	0	7	0	0	15	0	0	0	13	2	0	NA	NA	NA	NA	NA	NA	NA
tett	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ticc	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tiep	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tifa	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	2	0	1	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tifo	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	0	8	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tigl	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tigr	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	55	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
timi	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	11	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
timo	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	14	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
timp	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tine	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tino	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tint	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tipi	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tipo	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	151	NA	NA	NA	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tira	46.77419355	53.22580645	1.136363636	93.18181818	5.681818182	0	19.04761905	80.95238095	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	33	1	82	5	0	4	17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tiro	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tito	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tocc	13.63636364	86.36363636	14.51612903	82.25806452	3.225806452	0	30	70	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	57	9	51	2	0	3	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
togl	0	100	2.380952381	26.19047619	71.42857143	0	31.25	62.5	6.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	39	1	11	30	0	5	10	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tomb	0	100	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	33	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tond	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	16	NA	NA	NA	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tonn	0	100	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	NA	NA	NA	0	24	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tono	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
topo	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	128	0	11	0	0	171	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
topp	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tora	NA	NA	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
torc	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
torm	NA	NA	NA	NA	NA	11.11111111	88.88888889	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
torn	30.26315789	69.73684211	8.270676692	85.71428571	6.015037594	0	41.17647059	58.82352941	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	46	106	22	228	16	0	14	20	0	0	2	0	0	NA	NA	NA	NA	NA	NA	NA
toro	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	24	0	15	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
torr	0	100	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	39	0	29	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tort	0	100	0	16.66666667	83.33333333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	69	0	1	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
toss	20	80	0	50	50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	4	0	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tota	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	26	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tozz	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trab	NA	NA	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	0	0	5	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trac	4	96	0	100	0	0	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	2	48	0	10	0	0	0	2	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA
trad	100	0	0	100	0	0	88.88888889	11.11111111	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	1	0	0	14	0	0	32	4	0	0	9	0	0	NA	NA	NA	NA	NA	NA	NA
traf	NA	NA	0	0	100	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	36	0	2	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trag	NA	NA	0	84.21052632	15.78947368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	32	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trai	NA	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tram	NA	NA	3.225806452	83.87096774	12.90322581	0	100	0	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	26	4	0	10	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA
tran	0	100	0	100	0	100	0	0	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	12	0	102	0	8	0	0	0	0	20	0	0	NA	NA	NA	NA	NA	NA	NA
trap	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trar	5.555555556	94.44444444	0	25	75	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	17	0	1	3	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tras	NA	NA	17.09401709	82.90598291	0	1.546391753	78.35051546	20.10309278	0	0	53.65853659	46.34146341	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	97	0	3	152	39	0	0	22	19	0	NA	NA	NA	NA	NA	NA	NA
trat	0.71942446	99.28057554	11.11111111	83.95061728	4.938271605	0	72.09302326	27.90697674	0	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	1	138	9	68	4	0	31	12	0	0	0	2	0	NA	NA	NA	NA	NA	NA	NA
trav	NA	NA	0	100	0	0	95	5	0	0	88.88888889	11.11111111	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9	0	0	19	1	0	0	8	1	0	NA	NA	NA	NA	NA	NA	NA
trec	0	100	0	100	0	NA	NA	NA	NA	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	0	8	0	6	0	NA	NA	NA	NA	0	2	0	0	NA	NA	NA	NA	NA	NA	NA
tred	NA	NA	0	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
treg	0	100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
trem	21.42857143	78.57142857	0	92.98245614	7.01754386	0	0	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	11	0	53	4	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tren	0	100	0	100	0	0	100	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	75	0	28	0	0	8	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
tria	NA	NA	NA	NA	NA	0	17.94871795	82.05128205	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	32	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
