4lett	%ULT_Tk	%PULT_Tk	%APULT_Tk	%PAPULT_Tk	nULT_Tk	nPULT_Tk	nAPULT_Tk	nPAPULT_Tk
quac	0	100	0	0	0	20	0	0
quad	0	98.1042654028436	1.8957345971564	0	0	207	4	0
qual	3.56363636363636	92.0727272727273	4.36363636363636	0	49	1266	60	0
quan	2.8100412139378	97.1899587860622	0	0	75	2594	0	0
quar	4.44444444444444	95.5555555555556	0	0	4	86	0	0
quas	2.22222222222222	97.7777777777778	0	0	6	264	0	0
quat	1.43540669856459	93.7799043062201	4.78468899521531	0	3	196	10	0
quel	0	100	0	0	0	471	0	0
quer	0	100	0	0	0	35	0	0
ques	0	100	0	0	0	2324	0	0
quie	0	100	0	0	0	17	0	0
quin	0	87.5621890547264	12.4378109452736	0	0	176	25	0
quot	0	100	0	0	0	36	0	0
rabb	8.10810810810811	86.4864864864865	5.40540540540541	0	3	32	2	0
racc	5.43259557344064	77.8672032193159	16.2977867203219	0.402414486921529	27	387	81	2
radd	33.3333333333333	66.6666666666667	0	0	4	8	0	0
radi	0	100	0	0	0	50	0	0
radu	9.30232558139535	76.7441860465116	13.953488372093	0	4	33	6	0
raff	0	93.75	6.25	0	0	45	3	0
raga	0	100	0	0	0	598	0	0
ragg	1.79372197309417	64.5739910313901	33.6322869955157	0	4	144	75	0
ragi	0.746268656716418	99.2537313432836	0	0	1	133	0	0
ragn	0	100	0	0	0	16	0	0
rall	11.1111111111111	72.2222222222222	16.6666666666667	0	2	13	3	0
rame	0	100	0	0	0	4	0	0
rana	0	100	0	0	0	1	0	0
rand	0	100	0	0	0	7	0	0
rang	0	100	0	0	0	5	0	0
rann	0	66.6666666666667	33.3333333333333	0	0	4	2	0
rano	0	100	0	0	0	44	0	0
rapi	0	66.3551401869159	33.6448598130841	0	0	71	36	0
rapp	1.45985401459854	85.4014598540146	13.1386861313869	0	2	117	18	0
rara	0	100	0	0	0	5	0	0
raro	0	0	100	0	0	0	5	0
rass	11.5384615384615	88.4615384615385	0	0	3	23	0	0
rast	0	100	0	0	0	3	0	0
ratt	50	0	50	0	1	0	1	0
razi	0	100	0	0	0	6	0	0
razz	0	100	0	0	0	54	0	0
reag	11.1111111111111	77.7777777777778	11.1111111111111	0	2	14	2	0
real	47.2222222222222	51.3888888888889	1.38888888888889	0	68	74	2	0
ream	0	100	0	0	0	12	0	0
reaz	0	100	0	0	0	14	0	0
reca	2.38095238095238	66.6666666666667	30.952380952381	0	1	28	13	0
rece	0	95.6521739130435	4.34782608695652	0	0	22	1	0
reci	2.04081632653061	87.7551020408163	10.2040816326531	0	1	43	5	0
recu	6.06060606060606	72.7272727272727	21.2121212121212	0	2	24	7	0
reda	0	100	0	0	0	11	0	0
redd	0	0	100	0	0	0	6	0
rega	4.13793103448276	88.2758620689655	7.58620689655172	0	6	128	11	0
regg	0	77.5510204081633	22.4489795918367	0	0	38	11	0
regi	0	99.4152046783626	0.584795321637427	0	0	170	1	0
regn	1.28205128205128	96.1538461538462	2.56410256410256	0	1	75	2	0
rego	0	57.3333333333333	38.6666666666667	4	0	43	29	3
rela	0	100	0	0	0	77	0	0
reli	0	100	0	0	0	22	0	0
rema	0	71.4285714285714	28.5714285714286	0	0	5	2	0
remo	0	100	0	0	0	13	0	0
reNANA	0	100	0	0	0	25	0	0
rend	0.847457627118644	45.7627118644068	51.6949152542373	1.69491525423729	1	54	61	2
renn	0	100	0	0	0	17	0	0
repa	0	100	0	0	0	8	0	0
repl	52.6315789473684	10.5263157894737	36.8421052631579	0	10	2	7	0
repu	0	0	100	0	0	0	16	0
resi	6.34920634920635	61.9047619047619	31.7460317460317	0	4	39	20	0
resp	14.4736842105263	65.7894736842105	19.7368421052632	0	11	50	15	0
rest	9.34256055363322	79.5847750865052	11.0726643598616	0	27	230	32	0
retr	0	50	50	0	0	3	3	0
rett	0	60.7594936708861	39.2405063291139	0	0	48	31	0
riab	20	80	0	0	1	4	0	0
riad	0	75	25	0	0	3	1	0
rial	29.4117647058824	70.5882352941177	0	0	5	12	0	0
rian	0	62.5	25	12.5	0	5	2	1
riap	50	50	0	0	4	4	0	0
rias	0	94.8717948717949	5.12820512820513	0	0	37	2	0
riat	0	66.6666666666667	33.3333333333333	0	0	2	1	0
riba	0	66.6666666666667	33.3333333333333	0	0	2	1	0
ribe	0	94.4444444444444	5.55555555555556	0	0	17	1	0
rica	7.01754385964912	80.7017543859649	12.280701754386	0	4	46	7	0
ricc	0	95.6204379562044	4.37956204379562	0	0	131	6	0
rice	1.15606936416185	84.393063583815	14.4508670520231	0	2	146	25	0
rich	2.29885057471264	83.9080459770115	13.7931034482759	0	2	73	12	0
rico	4.53686200378072	76.5595463137996	18.9035916824197	0	24	405	100	0
ricr	0	100	0	0	0	5	0	0
rida	11.7647058823529	52.9411764705882	35.2941176470588	0	2	9	6	0
ride	0	29.8076923076923	70.1923076923077	0	0	31	73	0
ridi	0	42.1052631578947	57.8947368421053	0	0	8	11	0
rido	0	100	0	0	0	9	0	0
ridu	2.27272727272727	95.4545454545455	2.27272727272727	0	1	42	1	0
riem	9.75609756097561	76.8292682926829	13.4146341463415	0	8	63	11	0
rien	8.57142857142857	80	11.4285714285714	0	3	28	4	0
rifa	13.6363636363636	86.3636363636364	0	0	3	19	0	0
rife	1.92307692307692	73.0769230769231	25	0	1	38	13	0
rifi	8.16326530612245	85.7142857142857	6.12244897959184	0	4	42	3	0
rifl	5.71428571428571	70	24.2857142857143	0	4	49	17	0
rifo	18.1818181818182	72.7272727272727	9.09090909090909	0	2	8	1	0
rifu	5.71428571428571	88.5714285714286	5.71428571428571	0	2	31	2	0
riga	0	78.5714285714286	21.4285714285714	0	0	11	3	0
righ	0	100	0	0	0	12	0	0
rigi	0	26.6666666666667	73.3333333333333	0	0	4	11	0
rigo	0	100	0	0	0	11	0	0
rigu	0	87.5	12.5	0	0	35	5	0
rila	0	100	0	0	0	9	0	0
rile	0	73.3333333333333	26.6666666666667	0	0	11	4	0
rili	0	100	0	0	0	26	0	0
rima	2.2508038585209	83.9228295819936	13.8263665594855	0	7	261	43	0
rimb	14.2857142857143	85.7142857142857	0	0	1	6	0	0
rime	5.19480519480519	62.3376623376623	32.4675324675325	0	4	48	25	0
rimp	0	70	30	0	0	7	3	0
rina	0	71.4285714285714	28.5714285714286	0	0	5	2	0
rinc	6.45161290322581	61.2903225806452	32.258064516129	0	2	19	10	0
rinf	0	100	0	0	0	8	0	0
ring	13.4615384615385	71.1538461538462	15.3846153846154	0	7	37	8	0
rinn	0	100	0	0	0	7	0	0
rino	0	100	0	0	0	7	0	0
rint	0	100	0	0	0	5	0	0
rinu	16.6666666666667	77.7777777777778	5.55555555555556	0	3	14	1	0
rinv	0	100	0	0	0	8	0	0
rior	0	28.5714285714286	57.1428571428571	14.2857142857143	0	2	4	1
ripa	5.12820512820513	90.5982905982906	4.27350427350427	0	6	106	5	0
ripe	12.0879120879121	63.7362637362637	24.1758241758242	0	11	58	22	0
ripi	5.26315789473684	57.8947368421053	36.8421052631579	0	1	11	7	0
ripo	4.0650406504065	81.3008130081301	13.8211382113821	0.813008130081301	5	100	17	1
ripr	3.1055900621118	63.3540372670807	33.5403726708075	0	5	102	54	0
ripu	18.1818181818182	81.8181818181818	0	0	2	9	0	0
riqu	0	100	0	0	0	9	0	0
risa	1.53846153846154	84.6153846153846	13.8461538461538	0	1	55	9	0
risc	6.79611650485437	84.4660194174757	8.7378640776699	0	7	87	9	0
rise	12.8205128205128	87.1794871794872	0	0	5	34	0	0
riso	1.96078431372549	54.9019607843137	43.1372549019608	0	1	28	22	0
risp	0.838926174496644	87.0805369127517	12.0805369127517	0	5	519	72	0
rist	0	100	0	0	0	23	0	0
risu	5.19480519480519	85.7142857142857	9.09090909090909	0	4	66	7	0
risv	19.047619047619	80.9523809523809	0	0	4	17	0	0
rita	0	92.3076923076923	7.69230769230769	0	0	48	4	0
rite	4.16666666666667	91.6666666666667	4.16666666666667	0	1	22	1	0
riti	15	76.6666666666667	8.33333333333333	0	9	46	5	0
ritm	0	100	0	0	0	14	0	0
rito	7.03125	87.5	5.46875	0	9	112	7	0
ritr	10.1010101010101	85.8585858585859	4.04040404040404	0	10	85	4	0
ritt	0	100	0	0	0	15	0	0
riun	2.4390243902439	82.9268292682927	14.6341463414634	0	1	34	6	0
rius	15.75	75.5	8.75	0	63	302	35	0
rive	7.69230769230769	78.8461538461538	13.4615384615385	0	8	82	14	0
rivi	4.54545454545455	86.3636363636364	9.09090909090909	0	1	19	2	0
rivo	2.85714285714286	72.8571428571428	24.2857142857143	0	2	51	17	0
rizz	8.33333333333333	75	16.6666666666667	0	1	9	2	0
roba	0	100	0	0	0	3	0	0
robo	95.3488372093023	4.65116279069767	0	0	41	2	0	0
robu	0	100	0	0	0	31	0	0
rocc	0	100	0	0	0	111	0	0
rodi	0	100	0	0	0	6	0	0
roma	0	92.7007299270073	7.2992700729927	0	0	127	10	0
romb	0	100	0	0	0	4	0	0
romp	2.73972602739726	75.3424657534247	21.9178082191781	0	2	55	16	0
rond	0	0	100	0	0	0	35	0
ronf	4.16666666666667	95.8333333333333	0	0	1	23	0	0
ronz	0	100	0	0	0	10	0	0
rosa	0	100	0	0	0	5	0	0
rose	0	53.8461538461538	46.1538461538462	0	0	7	6	0
rosi	11.1111111111111	72.2222222222222	16.6666666666667	0	2	13	3	0
rosp	0	100	0	0	0	20	0	0
ross	0	100	0	0	0	274	0	0
rota	0	100	0	0	0	10	0	0
rote	0	100	0	0	0	7	0	0
roto	3.77358490566038	64.1509433962264	32.0754716981132	0	2	34	17	0
rott	0	100	0	0	0	30	0	0
roul	0	100	0	0	0	2	0	0
rove	19.3548387096774	74.1935483870968	6.45161290322581	0	6	23	2	0
rovi	2.77777777777778	94.4444444444444	2.77777777777778	0	1	34	1	0
rozz	0	100	0	0	0	10	0	0
ruba	4.81927710843374	90.3614457831325	4.81927710843374	0	4	75	4	0
rubi	0	100	0	0	0	10	0	0
rubr	0	100	0	0	0	15	0	0
ruga	0	100	0	0	0	5	0	0
rugg	14.2857142857143	85.7142857142857	0	0	2	12	0	0
rugi	0	100	0	0	0	6	0	0
rugo	0	100	0	0	0	5	0	0
rumb	0	100	0	0	0	13	0	0
rumo	0	98.5714285714286	1.42857142857143	0	0	138	2	0
ruol	0	100	0	0	0	17	0	0
ruot	0	91.7808219178082	8.21917808219178	0	0	67	6	0
rura	0	100	0	0	0	8	0	0
rusc	0	100	0	0	0	33	0	0
rusp	0	100	0	0	0	2	0	0
russ	0	100	0	0	0	12	0	0
ruvi	0	0	100	0	0	0	8	0
ruzz	0	83.3333333333333	16.6666666666667	0	0	5	1	0
saba	0	0	100	0	0	0	39	0
sabb	0	100	0	0	0	50	0	0
sacc	0	96.875	3.125	0	0	124	4	0
sace	0	100	0	0	0	10	0	0
sacr	2.85714285714286	94.2857142857143	2.85714285714286	0	1	33	1	0
safa	0	100	0	0	0	2	0	0
sagg	0	100	0	0	0	26	0	0
sago	0	0	100	0	0	0	7	0
sala	0	100	0	0	0	38	0	0
sald	0	100	0	0	0	7	0	0
sali	0.704225352112676	80.2816901408451	19.0140845070423	0	1	114	27	0
salo	0	100	0	0	0	39	0	0
salp	16.6666666666667	75	8.33333333333333	0	2	9	1	0
sals	0	100	0	0	0	9	0	0
salt	10.738255033557	81.8791946308725	7.38255033557047	0	16	122	11	0
salu	6.18556701030928	86.5979381443299	7.21649484536082	0	6	84	7	0
salv	3.58744394618834	95.067264573991	1.34529147982063	0	8	212	3	0
samu	0	100	0	0	0	6	0	0
sang	1.02040816326531	98.9795918367347	0	0	1	97	0	0
sant	0	100	0	0	0	45	0	0
sape	3.50584307178631	90.9849749582638	5.50918196994992	0	21	545	33	0
sapi	0	100	0	0	0	9	0	0
sapo	0	100	0	0	0	35	0	0
sara	0	100	0	0	0	9	0	0
sart	0	100	0	0	0	11	0	0
sass	0	100	0	0	0	81	0	0
sate	0	4.34782608695652	95.6521739130435	0	0	1	22	0
sbad	21.0526315789474	73.6842105263158	5.26315789473684	0	4	14	1	0
sbag	1.12359550561798	95.5056179775281	3.37078651685393	0	1	85	3	0
sbal	16.6666666666667	83.3333333333333	0	0	1	5	0	0
sban	28.5714285714286	57.1428571428571	14.2857142857143	0	2	4	1	0
sbar	5.55555555555556	83.3333333333333	11.1111111111111	0	2	30	4	0
sbat	16	52	32	0	4	13	8	0
sboc	0	100	0	0	0	9	0	0
sbra	0	100	0	0	0	6	0	0
sbri	0	73.6842105263158	26.3157894736842	0	0	28	10	0
sbuc	30.7692307692308	38.4615384615385	30.7692307692308	0	4	5	4	0
sbuf	10	80	10	0	1	8	1	0
scac	13.3333333333333	80	6.66666666666667	0	2	12	1	0
scad	0	100	0	0	0	6	0	0
scaf	0	100	0	0	0	10	0	0
scag	12.5	87.5	0	0	1	7	0	0
scal	0.840336134453782	96.6386554621849	2.52100840336134	0	1	115	3	0
scam	4.16666666666667	77.0833333333333	18.75	0	2	37	9	0
scap	12.2699386503067	76.0736196319018	11.6564417177914	0	20	124	19	0
scar	0.833333333333333	89.1666666666667	8.33333333333333	1.66666666666667	1	107	10	2
scat	4.02684563758389	47.6510067114094	48.3221476510067	0	6	71	72	0
scav	0	93.3333333333333	6.66666666666667	0	0	42	3	0
sceg	2.98507462686567	68.6567164179104	28.3582089552239	0	4	92	38	0
scel	0	100	0	0	0	56	0	0
scem	0	100	0	0	0	10	0	0
scen	0.515463917525773	68.5567010309278	30.9278350515464	0	1	133	60	0
scer	0	100	0	0	0	11	0	0
sche	2.03045685279188	86.8020304568528	11.1675126903553	0	4	171	22	0
schi	5.91715976331361	84.6153846153846	9.46745562130178	0	10	143	16	0
scia	0	80	20	0	0	32	8	0
scie	0	73.4375	26.5625	0	0	94	34	0
scim	0	100	0	0	0	54	0	0
scin	4.34782608695652	82.6086956521739	13.0434782608696	0	1	19	3	0
scio	0.970873786407767	87.378640776699	11.6504854368932	0	1	90	12	0
scir	0	100	0	0	0	5	0	0
sciu	0	100	0	0	0	7	0	0
sciv	12.5	47.5	32.5	7.5	5	19	13	3
scoc	14.2857142857143	85.7142857142857	0	0	1	6	0	0
scod	0	77.2727272727273	22.7272727272727	0	0	17	5	0
scog	0	100	0	0	0	27	0	0
scoi	0	22.4489795918367	77.5510204081633	0	0	11	38	0
scol	0	44.6428571428571	55.3571428571429	0	0	25	31	0
scom	0	81.8897637795276	18.1102362204724	0	0	104	23	0
scon	0.934579439252336	94.392523364486	4.67289719626168	0	1	101	5	0
scop	13.7931034482759	79.3103448275862	6.89655172413793	0	48	276	24	0
scor	1.76470588235294	78.2352941176471	18.2352941176471	1.76470588235294	3	133	31	3
scos	0	100	0	0	0	8	0	0
scot	0	100	0	0	0	5	0	0
scre	0	100	0	0	0	4	0	0
scri	1.05042016806723	73.7394957983193	25	0.210084033613445	5	351	119	1
scru	12.5	62.5	25	0	1	5	2	0
scud	0	100	0	0	0	35	0	0
scul	0	100	0	0	0	16	0	0
scuo	0	98.9106753812636	1.08932461873638	0	0	454	5	0
scur	0	98.2142857142857	1.78571428571429	0	0	55	1	0
scus	0.961538461538462	80.7692307692308	18.2692307692308	0	1	84	19	0
sdra	5.26315789473684	89.4736842105263	5.26315789473684	0	1	17	1	0
sebb	0	100	0	0	0	17	0	0
secc	0	97.8723404255319	2.12765957446809	0	0	92	2	0
seco	0	81.0160427807487	18.9839572192513	0	0	303	71	0
sede	1.18343195266272	87.5739644970414	11.2426035502959	0	2	148	19	0
sedi	0	89.7058823529412	10.2941176470588	0	0	61	7	0
sedu	0	100	0	0	0	10	0	0
sega	0	100	0	0	0	3	0	0
segg	0	100	0	0	0	7	0	0
segm	0	100	0	0	0	9	0	0
segn	2.20264317180617	95.1541850220264	2.6431718061674	0	5	216	6	0
segr	0	100	0	0	0	115	0	0
segu	4.95356037151703	78.0185758513932	17.0278637770898	0	16	252	55	0
seic	0	100	0	0	0	8	0	0
selc	0	100	0	0	0	8	0	0
sell	0	100	0	0	0	10	0	0
selv	0	37.8378378378378	62.1621621621622	0	0	28	46	0
sema	0	0	100	0	0	0	25	0
semb	4.33673469387755	79.3367346938776	16.3265306122449	0	17	311	64	0
seme	0	100	0	0	0	1	0	0
semi	0	80	10	10	0	8	1	1
semp	0	89.1076115485564	10.8923884514436	0	0	679	83	0
sens	0	92.2330097087379	7.76699029126214	0	0	95	8	0
sent	8.04195804195804	86.013986013986	5.94405594405594	0	46	492	34	0
senz	0	100	0	0	0	462	0	0
sepa	4.76190476190476	90.4761904761905	4.76190476190476	0	1	19	1	0
sepo	0	100	0	0	0	23	0	0
sepp	0	90.4761904761905	9.52380952380952	0	0	19	2	0
sequ	0	100	0	0	0	17	0	0
sera	0	100	0	0	0	17	0	0
serb	0	100	0	0	0	6	0	0
sere	8.69565217391304	91.304347826087	0	0	2	21	0	0
serg	0	100	0	0	0	12	0	0
seri	6.60377358490566	93.3962264150943	0	0	7	99	0	0
serp	0	100	0	0	0	65	0	0
serr	4.16666666666667	87.5	8.33333333333333	0	1	21	2	0
serv	5.80645161290323	73.8709677419355	20.3225806451613	0	18	229	63	0
sess	9.09090909090909	90.9090909090909	0	0	1	10	0	0
sest	0	100	0	0	0	11	0	0
sett	0	96.9040247678019	3.09597523219814	0	0	313	10	0
seve	0	90	10	0	0	18	2	0
sezi	0	100	0	0	0	8	0	0
sfer	0	100	0	0	0	25	0	0
sfid	0	91.6666666666667	8.33333333333333	0	0	22	2	0
sfil	9.09090909090909	81.8181818181818	9.09090909090909	0	1	9	1	0
sfin	0	100	0	0	0	16	0	0
sfio	7.69230769230769	76.9230769230769	15.3846153846154	0	1	10	2	0
sfog	7.14285714285714	85.7142857142857	7.14285714285714	0	1	12	1	0
sfon	0	93.75	6.25	0	0	15	1	0
sfor	0	91.9354838709677	8.06451612903226	0	0	57	5	0
sfre	33.3333333333333	60	6.66666666666667	0	5	9	1	0
sfru	0	85.7142857142857	14.2857142857143	0	0	18	3	0
sfug	12.2448979591837	83.6734693877551	4.08163265306122	0	6	41	2	0
sfum	0	100	0	0	0	11	0	0
sgab	0	100	0	0	0	8	0	0
sgan	20	80	0	0	1	4	0	0
sghi	0	66.6666666666667	33.3333333333333	0	0	4	2	0
sgra	0	30.7692307692308	69.2307692307692	0	0	4	9	0
sgri	0	87.5	12.5	0	0	7	1	0
sgua	0	100	0	0	0	64	0	0
siam	0	100	0	0	0	1	0	0
sibi	22.2222222222222	44.4444444444444	33.3333333333333	0	2	4	3	0
sicc	40	60	0	0	20	30	0	0
sicu	0	98.6547085201794	1.34529147982063	0	0	220	3	0
siep	0	100	0	0	0	23	0	0
siga	0	100	0	0	0	7	0	0
sigl	0	100	0	0	0	5	0	0
sign	0.710900473933649	78.6729857819905	18.7203791469194	1.8957345971564	3	332	79	8
sile	0	99.1869918699187	0.813008130081301	0	0	122	1	0
sill	0	0	100	0	0	0	6	0
simb	0	0	100	0	0	0	35	0
simi	0	0	100	0	0	0	157	0
simp	0	24.1071428571429	75.8928571428571	0	0	27	85	0
sinc	0	100	0	0	0	9	0	0
sind	0	0	100	0	0	0	36	0
sing	0	70.8333333333333	29.1666666666667	0	0	34	14	0
sini	0	100	0	0	0	94	0	0
sint	0	67.741935483871	32.258064516129	0	0	21	10	0
sire	0	100	0	0	0	32	0	0
sist	3.87596899224806	94.5736434108527	1.55038759689922	0	5	122	2	0
situ	0	100	0	0	0	95	0	0
slan	0	100	0	0	0	10	0	0
sleg	0	100	0	0	0	3	0	0
slit	0	100	0	0	0	16	0	0
slog	0	100	0	0	0	5	0	0
slur	0	100	0	0	0	17	0	0
smag	0	100	0	0	0	7	0	0
smar	33.3333333333333	58.3333333333333	8.33333333333333	0	4	7	1	0
smer	0	100	0	0	0	10	0	0
smet	0	46.969696969697	53.030303030303	0	0	31	35	0
smon	0	100	0	0	0	7	0	0
smuo	0	20	80	0	0	1	4	0
snel	0	100	0	0	0	4	0	0
soav	0	100	0	0	0	4	0	0
socc	0	100	0	0	0	23	0	0
soci	51.4285714285714	47.1428571428571	1.42857142857143	0	36	33	1	0
sodd	0	100	0	0	0	49	0	0
soff	3.7037037037037	80.8641975308642	15.4320987654321	0	6	131	25	0
sogg	0	100	0	0	0	81	0	0
sogl	0	100	0	0	0	13	0	0
sogn	1.43884892086331	94.9640287769784	3.59712230215827	0	2	132	5	0
sola	0	100	0	0	0	43	0	0
sold	0	100	0	0	0	180	0	0
sole	0	94.1176470588235	5.88235294117647	0	0	16	1	0
soli	0	23.3870967741935	76.6129032258064	0	0	29	95	0
soll	12.8571428571429	68.5714285714286	18.5714285714286	0	9	48	13	0
solt	0	100	0	0	0	181	0	0
solu	0	100	0	0	0	37	0	0
somi	0	84.6153846153846	15.3846153846154	0	0	22	4	0
somm	0	100	0	0	0	31	0	0
sona	0	100	0	0	0	3	0	0
sonn	0	100	0	0	0	79	0	0
sono	0	100	0	0	0	8	0	0
sont	0	83.3333333333333	16.6666666666667	0	0	5	1	0
sopp	0	100	0	0	0	21	0	0
sopr	0	93.8709677419355	6.12903225806452	0	0	291	19	0
sord	0	100	0	0	0	10	0	0
sore	0	100	0	0	0	111	0	0
sorg	1.66666666666667	73.3333333333333	25	0	1	44	15	0
sorp	0	98.1651376146789	1.8348623853211	0	0	107	2	0
sorr	0.75187969924812	85.7142857142857	13.5338345864662	0	1	114	18	0
sors	0	100	0	0	0	6	0	0
sort	0	100	0	0	0	32	0	0
sorv	0	77.7777777777778	22.2222222222222	0	0	7	2	0
sosp	4.76190476190476	85.7142857142857	9.52380952380952	0	5	90	10	0
sost	0.568181818181818	88.6363636363636	10.7954545454545	0	1	156	19	0
sott	0.186567164179104	91.4179104477612	8.3955223880597	0	1	490	45	0
sove	0	100	0	0	0	7	0	0
sovi	0	0	100	0	0	0	12	0
sovr	0	97.2222222222222	2.77777777777778	0	0	35	1	0
spac	8.33333333333333	83.3333333333333	8.33333333333333	0	1	10	1	0
spad	0	100	0	0	0	34	0	0
spag	0	100	0	0	0	49	0	0
spal	3.7037037037037	93.5185185185185	2.77777777777778	0	4	101	3	0
spar	7.01754385964912	80.7017543859649	12.280701754386	0	8	92	14	0
spas	0	100	0	0	0	11	0	0
spav	5.88235294117647	70.5882352941177	23.5294117647059	0	7	84	28	0
spaz	2.51256281407035	92.462311557789	5.0251256281407	0	5	184	10	0
spec	4.61538461538462	92	3.38461538461538	0	15	299	11	0
sped	0	79.4871794871795	20.5128205128205	0	0	31	8	0
speg	0	52.9411764705882	47.0588235294118	0	0	9	8	0
spen	1.66666666666667	76.6666666666667	21.6666666666667	0	1	46	13	0
sper	0	98.1220657276995	1.87793427230047	0	0	209	4	0
spes	0	99.4350282485876	0.564971751412429	0	0	176	1	0
spet	0	50.4347826086956	49.5652173913044	0	0	58	57	0
spez	15.7894736842105	73.6842105263158	10.5263157894737	0	6	28	4	0
spia	1.14942528735632	90.8045977011494	8.04597701149425	0	1	79	7	0
spic	23.5294117647059	58.8235294117647	17.6470588235294	0	4	10	3	0
spie	11.5789473684211	81.5789473684211	6.31578947368421	0.526315789473684	22	155	12	1
spig	0	100	0	0	0	17	0	0
spil	0	100	0	0	0	13	0	0
spin	0	76.7241379310345	23.2758620689655	0	0	89	27	0
spio	0	100	0	0	0	7	0	0
spir	0	36.734693877551	63.265306122449	0	0	18	31	0
sple	0	27.906976744186	72.0930232558139	0	0	24	62	0
spog	0	100	0	0	0	16	0	0
spol	0	66.6666666666667	33.3333333333333	0	0	6	3	0
spon	0	65	35	0	0	13	7	0
spor	0	89.8876404494382	10.1123595505618	0	0	80	9	0
spos	5.3030303030303	81.0606060606061	13.6363636363636	0	7	107	18	0
spra	0	100	0	0	0	8	0	0
spre	0	92.8571428571429	7.14285714285714	0	0	13	1	0
spro	15.7894736842105	68.4210526315789	15.7894736842105	0	3	13	3	0
spru	15.3846153846154	84.6153846153846	0	0	2	11	0	0
spug	0	100	0	0	0	12	0	0
spum	0	100	0	0	0	3	0	0
spun	18.1818181818182	56.8181818181818	25	0	8	25	11	0
sput	0	100	0	0	0	6	0	0
squa	0	100	0	0	0	64	0	0
squi	4.54545454545455	95.4545454545455	0	0	1	21	0	0
stab	10.1694915254237	72.8813559322034	16.9491525423729	0	6	43	10	0
stac	19.2307692307692	67.3076923076923	13.4615384615385	0	10	35	7	0
stad	0	100	0	0	0	33	0	0
stag	0	100	0	0	0	104	0	0
stal	0	100	0	0	0	21	0	0
stam	2.12765957446809	97.8723404255319	0	0	1	46	0	0
stan	0.884955752212389	96.4601769911504	2.65486725663717	0	2	218	6	0
star	2.34505862646566	88.6097152428811	9.04522613065327	0	14	529	54	0
stas	0	100	0	0	0	26	0	0
stat	0	100	0	0	0	255	0	0
stav	0	100	0	0	0	32	0	0
staz	0	100	0	0	0	27	0	0
stel	0	100	0	0	0	178	0	0
stem	0	100	0	0	0	3	0	0
sten	0	76.4705882352941	23.5294117647059	0	0	39	12	0
ster	0	89.4736842105263	10.5263157894737	0	0	17	2	0
stes	0	100	0	0	0	394	0	0
stil	0	69.5652173913043	30.4347826086957	0	0	16	7	0
stim	0	100	0	0	0	2	0	0
stip	0	100	0	0	0	11	0	0
stir	8.33333333333333	83.3333333333333	8.33333333333333	0	1	10	1	0
stiv	0	100	0	0	0	37	0	0
stof	0	100	0	0	0	18	0	0
stom	0	0	100	0	0	0	31	0
stor	0.245098039215686	90.6862745098039	9.06862745098039	0	1	370	37	0
stra	0.532623169107856	98.4021304926764	1.06524633821571	0	4	739	8	0
stre	0	99.2957746478873	0.704225352112676	0	0	141	1	0
stri	3.63636363636364	72.7272727272727	23.6363636363636	0	6	120	39	0
stro	18.1818181818182	72.7272727272727	9.09090909090909	0	2	8	1	0
stru	0	100	0	0	0	85	0	0
stud	1.08108108108108	97.8378378378378	1.08108108108108	0	2	181	2	0
stuf	0	100	0	0	0	22	0	0
stup	3.67647058823529	61.7647058823529	34.5588235294118	0	5	84	47	0
suba	0	0	100	0	0	0	9	0
subi	0	2.57611241217799	97.423887587822	0	0	11	416	0
succ	2.16049382716049	91.0493827160494	6.79012345679012	0	7	295	22	0
suda	0	78.5714285714286	21.4285714285714	0	0	11	3	0
sudd	0	88.2352941176471	11.7647058823529	0	0	15	2	0
sudo	0	100	0	0	0	6	0	0
suff	0	100	0	0	0	15	0	0
sugg	17.3913043478261	82.6086956521739	0	0	4	19	0	0
sugh	0	0	100	0	0	0	10	0
suol	0	100	0	0	0	32	0	0
suon	4.34782608695652	91.304347826087	4.34782608695652	0	8	168	8	0
suor	0	100	0	0	0	4	0	0
supe	0.738007380073801	94.0959409594096	5.16605166051661	0	2	255	14	0
supp	11.1111111111111	72.2222222222222	16.6666666666667	0	2	13	3	0
supr	0	100	0	0	0	7	0	0
susc	0	66.6666666666667	33.3333333333333	0	0	4	2	0
susi	0	100	0	0	0	4	0	0
suss	23.0769230769231	61.5384615384615	15.3846153846154	0	6	16	4	0
svag	0	100	0	0	0	4	0	0
svan	25	66.6666666666667	8.33333333333333	0	3	8	1	0
sveg	8.84353741496599	85.0340136054422	6.12244897959184	0	13	125	9	0
svel	4.22535211267606	95.7746478873239	0	0	3	68	0	0
sven	0	80	20	0	0	16	4	0
svil	11.2676056338028	73.2394366197183	15.4929577464789	0	8	52	11	0
svol	7.14285714285714	58.5714285714286	34.2857142857143	0	5	41	24	0
svuo	12.5	75	12.5	0	1	6	1	0
taba	0	100	0	0	0	6	0	0
tabe	0	100	0	0	0	22	0	0
tacc	0	100	0	0	0	39	0	0
tace	0	70	30	0	0	14	6	0
tagl	4.05405405405405	90.5405405405405	5.40540540540541	0	6	134	8	0
tale	0	100	0	0	0	9	0	0
talm	0	100	0	0	0	24	0	0
talp	0	100	0	0	0	6	0	0
talv	0	100	0	0	0	25	0	0
tamb	0	95.6521739130435	4.34782608695652	0	0	22	1	0
