4lett	%ULT_Tk	%PULT_Tk	%APULT_Tk	%PAPULT_Tk	nULT_Tk	nPULT_Tk	nAPULT_Tk	nPAPULT_Tk
ripi	1.652892562	83.47107438	14.87603306	0	2	101	18	0
ripl	0	100	0	0	0	2	0	0
ripo	2.680965147	92.62734584	4.691689008	0	20	691	35	0
ripr	1.915184679	80.50615595	17.30506156	0.273597811	28	1177	253	4
ripu	3.921568627	90.19607843	5.882352941	0	4	92	6	0
riqu	0	100	0	0	0	28	0	0
risa	1.180438449	92.58010118	6.239460371	0	7	549	37	0
risc	1.49168101	91.39414802	7.11417097	0	26	1593	124	0
rise	1.098901099	95.13343799	3.767660911	0	7	606	24	0
risf	0	50	0	50	0	1	0	1
risi	1.315789474	82.89473684	15.78947368	0	1	63	12	0
rism	0	100	0	0	0	2	0	0
risn	0	100	0	0	0	1	0	0
riso	1.184068891	74.16576964	24.65016146	0	11	689	229	0
risp	0.795527843	90.38916362	8.815308536	0	37	4204	410	0
riss	0	100	0	0	0	57	0	0
rist	0.175131349	98.94921191	0.875656743	0	1	565	5	0
risu	2.178217822	91.48514851	6.336633663	0	33	1386	96	0
risv	3.448275862	91.03448276	5.517241379	0	5	132	8	0
rita	1.346801347	97.97979798	0.673400673	0	4	291	2	0
rite	0.805152979	84.7020934	14.49275362	0	5	526	90	0
riti	5.239179954	91.34396355	3.416856492	0	23	401	15	0
ritm	0	93.78698225	6.213017751	0	0	317	21	0
rito	3.465346535	92.82178218	3.712871287	0	28	750	30	0
ritr	1.84501845	91.32841328	6.826568266	0	20	990	74	0
ritt	0	100	0	0	0	7	0	0
ritu	5.063291139	92.40506329	2.53164557	0	4	73	2	0
riud	0	100	0	0	0	1	0	0
riun	2.434782609	93.04347826	4.52173913	0	14	535	26	0
rius	6.993006993	85.97718071	7.029812293	0	190	2336	191	0
riut	8.333333333	66.66666667	25	0	1	8	3	0
riva	14.34599156	84.38818565	1.265822785	0	34	200	3	0
rive	3.125	86.35670732	10.44207317	0.076219512	41	1133	137	1
rivi	0.284090909	74.14772727	25.56818182	0	1	261	90	0
rivo	1.379944802	82.98068077	15.63937443	0	15	902	170	0
rizz	1.219512195	93.90243902	4.87804878	0	1	77	4	0
roan	0	100	0	0	0	2	0	0
roba	0	100	0	0	0	5	0	0
robb	0	100	0	0	0	2	0	0
robe	0	100	0	0	0	371	0	0
robi	0	100	0	0	0	41	0	0
robo	80.76923077	19.23076923	0	0	21	5	0	0
robu	0	100	0	0	0	91	0	0
roca	0	85.71428571	14.28571429	0	0	6	1	0
rocc	0	100	0	0	0	326	0	0
roch	0	100	0	0	0	18	0	0
rock	0	100	0	0	0	7	0	0
roco	100	0	0	0	9	0	0	0
rocr	0	100	0	0	0	1	0	0
roda	17.64705882	64.70588235	17.64705882	0	3	11	3	0
rode	0	75	25	0	0	6	2	0
rodi	0	100	0	0	0	9	0	0
rodo	54.38596491	45.61403509	0	0	31	26	0	0
rodr	0	100	0	0	0	46	0	0
roga	33.33333333	66.66666667	0	0	2	4	0	0
roge	0	100	0	0	0	35	0	0
rogg	0	100	0	0	0	6	0	0
rogn	0	100	0	0	0	18	0	0
rogo	0	92.85714286	7.142857143	0	0	13	1	0
roip	100	0	0	0	1	0	0	0
rokk	0	100	0	0	0	9	0	0
rola	0	100	0	0	0	4	0	0
role	0	100	0	0	0	2	0	0
roll	0	100	0	0	0	47	0	0
roma	0	89.42965779	10.57034221	0	0	1176	139	0
romb	2.702702703	94.59459459	2.702702703	0	1	35	1	0
rome	0	100	0	0	0	98	0	0
romi	0	98.11320755	1.886792453	0	0	52	1	0
romo	0	0	100	0	0	0	8	0
romp	0.911854103	71.12462006	27.96352584	0	3	234	92	0
ronc	0	97.22222222	2.777777778	0	0	70	2	0
rond	13.88888889	61.11111111	25	0	5	22	9	0
rone	100	0	0	0	2	0	0	0
ronf	0	100	0	0	0	6	0	0
ront	0	100	0	0	0	1	0	0
ronz	5.882352941	79.41176471	14.70588235	0	2	27	5	0
rori	0	0	100	0	0	0	2	0
rosa	0	99.3006993	0.699300699	0	0	142	1	0
rosc	0	100	0	0	0	3	0	0
rose	3.174603175	61.9047619	34.92063492	0	2	39	22	0
rosi	3.703703704	85.18518519	11.11111111	0	1	23	3	0
rosm	0	100	0	0	0	20	0	0
roso	0	75	25	0	0	18	6	0
rosp	0	100	0	0	0	21	0	0
ross	0.744047619	99.25595238	0	0	10	1334	0	0
rost	0	100	0	0	0	22	0	0
rota	0	96.07843137	3.921568627	0	0	49	2	0
rote	2.777777778	91.66666667	5.555555556	0	1	33	2	0
roto	3.311258278	60.92715232	34.43708609	1.324503311	5	92	52	2
rott	0	95.83333333	4.166666667	0	0	276	12	0
rova	0	100	0	0	0	5	0	0
rove	2.083333333	89.23611111	8.680555556	0	6	257	25	0
rovi	0.442477876	97.78761062	1.769911504	0	1	221	4	0
roya	0	100	0	0	0	38	0	0
rozz	0	100	0	0	0	62	0	0
ru't	0	0	100	0	0	0	4	0
ruan	0	100	0	0	0	44	0	0
ruba	0.393700787	94.09448819	5.511811024	0	1	239	14	0
rubb	0	100	0	0	0	41	0	0
rube	0	100	0	0	0	49	0	0
rubi	0	100	0	0	0	55	0	0
rubl	0	100	0	0	0	56	0	0
rubr	0	100	0	0	0	70	0	0
ruch	0	100	0	0	0	1	0	0
ruco	0	0	100	0	0	0	3	0
ruda	0	100	0	0	0	2	0	0
rude	0	30.76923077	69.23076923	0	0	4	9	0
rudi	0	100	0	0	0	19	0	0
ruff	0	52.38095238	47.61904762	0	0	22	20	0
ruga	0	100	0	0	0	52	0	0
rugg	0	86.20689655	13.79310345	0	0	75	12	0
rugh	0	100	0	0	0	2	0	0
rugi	0	100	0	0	0	4	0	0
rugo	25	75	0	0	2	6	0	0
ruin	0	0	100	0	0	0	20	0
rull	0	94.11764706	5.882352941	0	0	16	1	0
rume	0	100	0	0	0	10	0	0
rumi	0	83.33333333	0	16.66666667	0	5	0	1
rumm	0	100	0	0	0	1	0	0
rumo	2.242152466	97.30941704	0.448430493	0	5	217	1	0
ruol	0	100	0	0	0	677	0	0
ruot	1.612903226	95.56451613	2.822580645	0	4	237	7	0
rupe	0	100	0	0	0	8	0	0
rupi	0	83.33333333	16.66666667	0	0	5	1	0
rura	0	100	0	0	0	27	0	0
rusc	0	100	0	0	0	27	0	0
ruse	100	0	0	0	1	0	0	0
rusp	0	93.75	6.25	0	0	30	2	0
russ	0	99.25925926	0.740740741	0	0	670	5	0
rust	2.5	27.5	70	0	1	11	28	0
rute	0	100	0	0	0	118	0	0
ruti	0	100	0	0	0	5	0	0
ruto	100	0	0	0	1	0	0	0
rutt	0	66.66666667	33.33333333	0	0	2	1	0
ruvi	4.166666667	0	95.83333333	0	1	0	23	0
ruzz	0	90	10	0	0	9	1	0
s'in	0	100	0	0	0	1	0	0
saba	0	7.494145199	92.5058548	0	0	32	395	0
sabb	0	99.21259843	0.787401575	0	0	126	1	0
sabe	20	80	0	0	1	4	0	0
sabi	0	100	0	0	0	51	0	0
sabo	30.76923077	69.23076923	0	0	4	9	0	0
sabr	0	100	0	0	0	33	0	0
sacc	0	99.78448276	0.215517241	0	0	463	1	0
sace	0	100	0	0	0	127	0	0
sach	0	100	0	0	0	1	0	0
saci	0	0	100	0	0	0	1	0
sacr	2.580645161	93.76344086	2.580645161	1.075268817	12	436	12	5
sada	100	0	0	0	4	0	0	0
sadd	100	0	0	0	85	0	0	0
sadi	0	34.7826087	65.2173913	0	0	8	15	0
sado	0	100	0	0	0	16	0	0
saec	0	66.66666667	33.33333333	0	0	2	1	0
saet	10	90	0	0	1	9	0	0
safa	0	75	25	0	0	3	1	0
saff	0	62.5	37.5	0	0	5	3	0
saga	45.45454545	54.54545455	0	0	5	6	0	0
sagg	0.347222222	97.22222222	2.430555556	0	1	280	7	0
sagi	0	100	0	0	0	17	0	0
sagl	0	100	0	0	0	4	0	0
sago	5.882352941	20.58823529	73.52941176	0	2	7	25	0
sagr	0	100	0	0	0	37	0	0
sagu	0	100	0	0	0	2	0	0
saha	0	100	0	0	0	17	0	0
saig	100	0	0	0	4	0	0	0
saio	0	100	0	0	0	1	0	0
saip	0	100	0	0	0	1	0	0
sala	0	93.43629344	6.563706564	0	0	242	17	0
salc	0	100	0	0	0	2	0	0
sald	0.609756098	98.7804878	0.609756098	0	1	162	1	0
sale	0	100	0	0	0	128	0	0
salg	0	100	0	0	0	1	0	0
sali	2.840909091	88.77840909	8.380681818	0	20	625	59	0
sall	0	100	0	0	0	3	0	0
salm	1.785714286	98.21428571	0	0	1	55	0	0
saln	0	100	0	0	0	1	0	0
salo	5.031446541	94.65408805	0.314465409	0	16	301	1	0
salp	0	100	0	0	0	7	0	0
sals	0	96.52173913	3.47826087	0	0	111	4	0
salt	5.482041588	89.79206049	4.725897921	0	29	475	25	0
salu	3.151862464	93.69627507	3.151862464	0	22	654	22	0
salv	1.69361047	95.61200924	2.694380293	0	22	1242	35	0
sama	0	100	0	0	0	32	0	0
samb	0	100	0	0	0	13	0	0
samm	0	100	0	0	0	6	0	0
samp	6.666666667	93.33333333	0	0	3	42	0	0
sams	0	100	0	0	0	1	0	0
samu	81.25	18.75	0	0	13	3	0	0
sana	2	98	0	0	1	49	0	0
sanc	5.747126437	90.8045977	3.448275862	0	5	79	3	0
sand	4.166666667	84.72222222	11.11111111	0	6	122	16	0
sanf	0	100	0	0	0	3	0	0
sang	0.46875	98.59375	0.78125	0.15625	3	631	5	1
sani	53.89221557	44.91017964	1.19760479	0	180	150	4	0
sanl	0	100	0	0	0	2	0	0
sann	0	89.47368421	10.52631579	0	0	17	2	0
sano	0	100	0	0	0	2	0	0
sanp	0	62.5	37.5	0	0	5	3	0
sanr	0	100	0	0	0	153	0	0
sans	9.090909091	72.72727273	18.18181818	0	2	16	4	0
sant	1.356993737	91.54488518	7.098121086	0	13	877	68	0
sanv	0	100	0	0	0	1	0	0
sanz	0	99.13793103	0.862068966	0	0	115	1	0
sape	5.272661611	90.06861683	4.65872156	0	146	2494	129	0
sapi	0	98.4	1.6	0	0	123	2	0
sapo	0	100	0	0	0	173	0	0
sapp	66.66666667	33.33333333	0	0	4	2	0	0
sapr	0	100	0	0	0	2	0	0
sapu	0	100	0	0	0	1	0	0
saqq	0	100	0	0	0	1	0	0
sara	1.470588235	98.52941176	0	0	3	201	0	0
sarc	0	48.38709677	51.61290323	0	0	30	32	0
sard	0	98.50746269	1.492537313	0	0	132	2	0
sare	0	100	0	0	0	4	0	0
sarf	0	100	0	0	0	4	0	0
sarg	100	0	0	0	3	0	0	0
sari	0	100	0	0	0	13	0	0
sarl	0	100	0	0	0	3	0	0
sarn	0	100	0	0	0	5	0	0
saro	0	100	0	0	0	3	0	0
sarp	0	100	0	0	0	2	0	0
sarr	0	100	0	0	0	6	0	0
sart	1.063829787	98.93617021	0	0	1	93	0	0
saru	0	100	0	0	0	1	0	0
sarz	0	100	0	0	0	4	0	0
sass	0	85.06493506	14.93506494	0	0	131	23	0
sast	0	100	0	0	0	1	0	0
sata	0	10	90	0	0	3	27	0
sate	0	5.970149254	94.02985075	0	0	4	63	0
sati	0	27.63157895	72.36842105	0	0	21	55	0
sato	0	100	0	0	0	1	0	0
satr	0	0	100	0	0	0	1	0
satt	0	100	0	0	0	2	0	0
satu	0	62.74509804	35.29411765	1.960784314	0	32	18	1
saud	0	100	0	0	0	40	0	0
saun	0	100	0	0	0	11	0	0
saur	0	100	0	0	0	10	0	0
sava	0	100	0	0	0	11	0	0
save	0	100	0	0	0	46	0	0
savi	0	39.28571429	60.71428571	0	0	22	34	0
savo	0	100	0	0	0	141	0	0
sazi	20	80	0	0	6	24	0	0
sbac	0	100	0	0	0	2	0	0
sbad	25	58.33333333	16.66666667	0	3	7	2	0
sbaf	0	100	0	0	0	7	0	0
sbag	1.679104478	95.89552239	2.425373134	0	9	514	13	0
sbal	0	97.75280899	2.247191011	0	0	87	2	0
sban	1.123595506	93.25842697	5.617977528	0	1	83	5	0
sbar	2.181818182	93.81818182	4	0	6	258	11	0
sbat	7.317073171	63.41463415	29.26829268	0	9	78	36	0
sbav	0	100	0	0	0	6	0	0
sbef	0	80	20	0	0	4	1	0
sbel	0	66.66666667	33.33333333	0	0	2	1	0
sber	0	100	0	0	0	18	0	0
sbia	0	85.29411765	14.70588235	0	0	29	5	0
sbie	0	100	0	0	0	9	0	0
sbig	0	100	0	0	0	20	0	0
sbil	0	88.88888889	11.11111111	0	0	48	6	0
sbir	10.34482759	86.20689655	3.448275862	0	3	25	1	0
sbiz	0	75	25	0	0	3	1	0
sblo	0	95.83333333	4.166666667	0	0	46	2	0
sboc	2.739726027	91.78082192	5.479452055	0	2	67	4	0
sbol	0	100	0	0	0	3	0	0
sbor	1.785714286	98.21428571	0	0	1	55	0	0
sbot	20	77.5	2.5	0	8	31	1	0
sboz	0	100	0	0	0	1	0	0
sbra	10.34482759	75.86206897	13.79310345	0	3	22	4	0
sbre	0	100	0	0	0	3	0	0
sbri	0	91.66666667	8.333333333	0	0	66	6	0
sbro	0	80	20	0	0	8	2	0
sbru	0	100	0	0	0	8	0	0
sbuc	2.631578947	85.52631579	11.84210526	0	2	65	9	0
sbud	0	100	0	0	0	3	0	0
sbuf	15	85	0	0	3	17	0	0
sbug	0	100	0	0	0	1	0	0
scab	6.25	93.75	0	0	1	15	0	0
scac	3.06122449	96.93877551	0	0	3	95	0	0
scad	2.083333333	96.66666667	1.25	0	5	232	3	0
scaf	0	100	0	0	0	54	0	0
scag	1.041666667	91.66666667	7.291666667	0	1	88	7	0
scai	0	100	0	0	0	2	0	0
scal	0.518134715	74.50777202	24.76683938	0.207253886	5	719	239	2
scam	1.284796574	88.43683084	10.27837259	0	6	413	48	0
scan	1.260504202	43.69747899	55.04201681	0	6	208	262	0
scap	4.010695187	76.20320856	19.78609626	0	15	285	74	0
scar	1.308615049	86.47764449	11.8865867	0.327153762	12	793	109	3
scas	0	100	0	0	0	9	0	0
scat	4.105263158	80.10526316	15.78947368	0	39	761	150	0
scav	1.945525292	92.60700389	5.447470817	0	5	238	14	0
scaz	0	80	20	0	0	4	1	0
sceg	0.908340215	75.4748142	23.61684558	0	11	914	286	0
scei	0	100	0	0	0	36	0	0
scel	0	99.87373737	0.126262626	0	0	791	1	0
scem	0	98.5915493	1.408450704	0	0	70	1	0
scen	1.148765078	83.85985066	14.99138426	0	20	1460	261	0
scer	0	100	0	0	0	16	0	0
sces	0	100	0	0	0	6	0	0
scet	0	33.33333333	66.66666667	0	0	18	36	0
scev	0	40	60	0	0	2	3	0
sche	0.341296928	93.629124	6.029579067	0	3	823	53	0
schi	4.380242311	91.33271202	4.193849021	0.093196645	47	980	45	1
scia	0	90.68825911	9.311740891	0	0	224	23	0
scib	0	50	50	0	0	2	2	0
scic	0	100	0	0	0	9	0	0
scie	0.722891566	61.20481928	38.07228916	0	6	508	316	0
scif	0	100	0	0	0	34	0	0
scii	0	76	24	0	0	19	6	0
scil	0	100	0	0	0	6	0	0
scim	25.58139535	74.41860465	0	0	22	64	0	0
scin	0	90	10	0	0	63	7	0
scio	1.174168297	62.03522505	36.2035225	0.587084149	6	317	185	3
scip	0	91.66666667	8.333333333	0	0	33	3	0
scir	3.333333333	96.66666667	0	0	1	29	0	0
scis	0	96	4	0	0	24	1	0
sciu	3.703703704	96.2962963	0	0	1	26	0	0
sciv	9.333333333	65.33333333	22	3.333333333	14	98	33	5
scla	0	100	0	0	0	10	0	0
scle	0	100	0	0	0	8	0	0
sclo	0	100	0	0	0	2	0	0
scoc	0	100	0	0	0	33	0	0
scod	0	95	0	5	0	19	0	1
scof	0	100	0	0	0	2	0	0
scog	0	100	0	0	0	67	0	0
scoi	0	0	100	0	0	0	8	0
scol	1.612903226	49.35483871	49.03225806	0	5	153	152	0
scom	0.603136309	85.28347407	14.11338963	0	5	707	117	0
scon	0.577293137	95.25336754	4.16933932	0	9	1485	65	0
scoo	0	100	0	0	0	4	0	0
scop	4.425204425	91.58249158	3.992303992	0	92	1904	83	0
scor	0.641975309	92.14814815	7.209876543	0	13	1866	146	0
scos	8.602150538	88.17204301	3.225806452	0	8	82	3	0
scot	0.909090909	93.63636364	5.454545455	0	1	103	6	0
scov	0	78.37837838	21.62162162	0	0	29	8	0
scoz	0	100	0	0	0	54	0	0
scra	0	100	0	0	0	5	0	0
scre	4.347826087	95.65217391	0	0	1	22	0	0
scri	0.581846393	86.81148177	12.4515128	0.155159038	15	2238	321	4
scro	10.14492754	81.15942029	8.695652174	0	7	56	6	0
scru	3.521126761	60.56338028	35.91549296	0	5	86	51	0
scub	0	100	0	0	0	2	0	0
scuc	0	90.90909091	9.090909091	0	0	10	1	0
scud	0	100	0	0	0	254	0	0
scug	0	100	0	0	0	6	0	0
scul	0	94.11764706	5.882352941	0	0	96	6	0
scuo	0.095328885	97.521449	2.383222116	0	1	1023	25	0
scur	0	100	0	0	0	183	0	0
scus	1.413427562	88.33922261	10.24734982	0	4	250	29	0
scut	0	83.33333333	16.66666667	0	0	5	1	0
sdeb	0	100	0	0	0	2	0	0
sdeg	0	100	0	0	0	52	0	0
sden	0	100	0	0	0	2	0	0
sdig	0	100	0	0	0	1	0	0
sdil	0	100	0	0	0	1	0	0
sdog	0	100	0	0	0	2	0	0
sdop	0	90.90909091	9.090909091	0	0	10	1	0
sdra	2.298850575	94.25287356	3.448275862	0	2	82	3	0
sdru	0	100	0	0	0	8	0	0
se'p	100	0	0	0	1	0	0	0
seba	0	85.71428571	14.28571429	0	0	42	7	0
sebb	0	100	0	0	0	105	0	0
sebe	0	100	0	0	0	1	0	0
sebi	0	100	0	0	0	1	0	0
sebo	0	100	0	0	0	2	0	0
seca	0	100	0	0	0	1	0	0
secc	0	99.0990991	0.900900901	0	0	330	3	0
sece	0	87.23404255	12.76595745	0	0	41	6	0
seci	0	50	50	0	0	1	1	0
seck	100	0	0	0	1	0	0	0
seco	0	86.43503094	13.56496906	0	0	3632	570	0
secr	0	100	0	0	0	7	0	0
sect	0	66.66666667	33.33333333	0	0	2	1	0
secu	0	100	0	0	0	2	0	0
seda	0	48.27586207	51.72413793	0	0	14	15	0
sede	2.412868633	84.98659517	12.60053619	0	9	317	47	0
sedi	0	76.67638484	23.32361516	0	0	263	80	0
sedo	100	0	0	0	1	0	0	0
sedu	0.405679513	98.98580122	0.60851927	0	2	488	3	0
sega	8.695652174	78.26086957	13.04347826	0	2	18	3	0
sege	0	100	0	0	0	4	0	0
segg	0	82.27848101	17.72151899	0	0	65	14	0
segh	0	100	0	0	0	7	0	0
segm	0	96	4	0	0	24	1	0
segn	0.767018217	96.21284756	3.020134228	0	16	2007	63	0
sego	0	100	0	0	0	1	0	0
segr	0	100	0	0	0	1348	0	0
segu	3.349514563	60.19417476	36.40776699	0.048543689	69	1240	750	1
seic	0	100	0	0	0	50	0	0
seim	0	100	0	0	0	9	0	0
sein	0	100	0	0	0	4	0	0
seku	0	0	100	0	0	0	1	0
selc	0	100	0	0	0	29	0	0
sele	0.881057269	97.35682819	1.762114537	0	2	221	4	0
seli	50	50	0	0	1	1	0	0
sell	0	100	0	0	0	73	0	0
selm	100	0	0	0	1	0	0	0
seln	0	100	0	0	0	5	0	0
selv	0	83.33333333	16.66666667	0	0	180	36	0
sema	0	1.923076923	98.07692308	0	0	1	51	0
semb	2.796376526	82.23710122	14.96652225	0	71	2088	380	0
seme	0	100	0	0	0	50	0	0
semi	2.352941176	82.94117647	14.70588235	0	8	282	50	0
semm	0	100	0	0	0	63	0	0
semo	0	88.88888889	11.11111111	0	0	8	1	0
semp	1.343123209	87.26719198	11.35386819	0.035816619	75	4873	634	2
sena	5.603448276	90.73275862	3.663793103	0	26	421	17	0
send	0	100	0	0	0	20	0	0
sene	0	85.71428571	14.28571429	0	0	24	4	0
seni	0	100	0	0	0	17	0	0
senn	15.625	84.375	0	0	25	135	0	0
seno	33.33333333	53.33333333	13.33333333	0	5	8	2	0
sens	7.833537332	84.27172583	7.894736842	0	128	1377	129	0
sent	5.052264808	89.66318235	5.284552846	0	174	3088	182	0
senu	0	100	0	0	0	2	0	0
senz	0	100	0	0	0	4150	0	0
sepa	1.276595745	93.19148936	5.531914894	0	6	438	26	0
sepe	0	100	0	0	0	3	0	0
sepo	0	100	0	0	0	52	0	0
sepp	9.210526316	88.59649123	2.192982456	0	21	202	5	0
sept	0	100	0	0	0	1	0	0
sepu	0	100	0	0	0	1	0	0
sequ	0.852272727	97.15909091	1.988636364	0	3	342	7	0
sera	0.222717149	98.21826281	1.559020045	0	1	441	7	0
serb	0.347222222	98.95833333	0.694444444	0	1	285	2	0
sere	27.21518987	71.20253165	1.582278481	0	86	225	5	0
serg	0	100	0	0	0	181	0	0
seri	4.112718964	95.43031226	0.456968774	0	54	1253	6	0
serl	0	100	0	0	0	4	0	0
serm	0	100	0	0	0	8	0	0
sero	0	0	100	0	0	0	1	0
serp	1.111111111	94.44444444	4.444444444	0	1	85	4	0
serr	0.591715976	94.08284024	5.325443787	0	1	159	9	0
sers	0	100	0	0	0	2	0	0
serv	4.299583911	86.40776699	9.292649098	0	93	1869	201	0
sesa	0	0	100	0	0	0	1	0
sesi	0	100	0	0	0	9	0	0
sess	7.051909892	89.91185113	3.036238981	0	72	918	31	0
sest	12.56281407	87.43718593	0	0	25	174	0	0
seta	0	94.73684211	5.263157895	0	0	36	2	0
seto	0	20	80	0	0	1	4	0
sett	0.063411541	96.60748256	3.329105897	0	2	3047	105	0
seve	12.68292683	82.92682927	4.390243902	0	26	170	9	0
sevi	0	100	0	0	0	12	0	0
sezi	0	100	0	0	0	187	0	0
sezz	0	100	0	0	0	1	0	0
sfac	0	95.12195122	4.87804878	0	0	39	2	0
sfal	0	75	25	0	0	9	3	0
sfam	0	100	0	0	0	14	0	0
sfar	2.857142857	94.28571429	2.857142857	0	1	33	1	0
sfas	0	90.47619048	9.523809524	0	0	38	4	0
sfat	0	100	0	0	0	22	0	0
sfav	0	67.74193548	32.25806452	0	0	21	10	0
sfeg	0	100	0	0	0	4	0	0
sfer	1.98019802	92.07920792	5.940594059	0	2	93	6	0
sfia	0	100	0	0	0	12	0	0
sfib	0	100	0	0	0	8	0	0
sfid	0.462962963	96.2962963	3.240740741	0	2	416	14	0
sfig	0	89.28571429	10.71428571	0	0	25	3	0
sfil	3.546099291	89.0070922	7.446808511	0	10	251	21	0
sfin	0	95.34883721	4.651162791	0	0	41	2	0
sfio	7.614213198	82.74111675	9.644670051	0	15	163	19	0
sfit	0	100	0	0	0	2	0	0
sfiz	16.66666667	83.33333333	0	0	1	5	0	0
sfoc	3.703703704	88.88888889	7.407407407	0	1	24	2	0
sfod	0	68.42105263	31.57894737	0	0	26	12	0
sfog	1.03626943	95.33678756	3.626943005	0	2	184	7	0
sfol	0	96.42857143	3.571428571	0	0	27	1	0
sfon	0	97.46835443	2.53164557	0	0	154	4	0
sfor	1.260504202	95.37815126	3.361344538	0	6	454	16	0
sfot	42.85714286	57.14285714	0	0	3	4	0	0
sfra	4.166666667	93.75	2.083333333	0	2	45	1	0
sfre	1.351351351	82.43243243	16.21621622	0	1	61	12	0
sfri	0	66.66666667	33.33333333	0	0	2	1	0
sfro	0	100	0	0	0	19	0	0
sfru	0	96.19565217	3.804347826	0	0	177	7	0
sfug	2.464788732	94.01408451	3.521126761	0	7	267	10	0
sfum	0.917431193	95.41284404	3.669724771	0	1	104	4	0
sfuo	0	50	50	0	0	1	1	0
sfur	0	100	0	0	0	8	0	0
sfus	0	100	0	0	0	3	0	0
sgab	0	100	0	0	0	16	0	0
sgal	0	100	0	0	0	2	0	0
sgam	6.25	93.75	0	0	1	15	0	0
sgan	0	96.42857143	3.571428571	0	0	27	1	0
sgar	0	98.73417722	1.265822785	0	0	78	1	0
sgat	11.11111111	66.66666667	22.22222222	0	1	6	2	0
sghe	0	100	0	0	0	7	0	0
sghi	0	87.5	12.5	0	0	7	1	0
sgob	0	88.88888889	11.11111111	0	0	8	1	0
sgoc	0	35.13513514	64.86486486	0	0	13	24	0
sgol	0	85.71428571	14.28571429	0	0	6	1	0
sgom	0.751879699	69.92481203	28.57142857	0.751879699	1	93	38	1
sgon	12.5	87.5	0	0	1	7	0	0
sgor	5.882352941	70.58823529	23.52941176	0	1	12	4	0
sgoz	6.25	93.75	0	0	1	15	0	0
sgra	2.608695652	66.95652174	30.43478261	0	3	77	35	0
sgre	0	81.25	18.75	0	0	13	3	0
sgri	3.846153846	96.15384615	0	0	1	25	0	0
sgro	0	42.85714286	57.14285714	0	0	3	4	0
sgru	0	100	0	0	0	2	0	0
sgua	0	99.03846154	0.961538462	0	0	412	4	0
sgue	0	100	0	0	0	1	0	0
sgui	0	100	0	0	0	4	0	0
sgur	0	0	100	0	0	0	4	0
sgus	14.28571429	76.19047619	9.523809524	0	3	16	2	0
sham	0	100	0	0	0	25	0	0
shan	0	86.66666667	13.33333333	0	0	13	2	0
shop	0	100	0	0	0	28	0	0
si'b	0	0	100	0	0	0	3	0
siam	0	100	0	0	0	1	0	0
siba	0	100	0	0	0	2	0	0
sibe	9.090909091	90.90909091	0	0	2	20	0	0
sibi	10.86956522	56.52173913	30.43478261	2.173913043	5	26	14	1
siby	0	100	0	0	0	1	0	0
sica	0	100	0	0	0	40	0	0
sicc	38.34586466	61.65413534	0	0	51	82	0	0
sici	0	100	0	0	0	295	0	0
sicl	0	100	0	0	0	22	0	0
sico	20	80	0	0	1	4	0	0
sicu	0	99.44289694	0.557103064	0	0	1428	8	0
side	0	64	36	0	0	16	9	0
sidi	100	0	0	0	1	0	0	0
sido	0	100	0	0	0	6	0	0
sien	0	100	0	0	0	47	0	0
siep	0	100	0	0	0	29	0	0
sier	11.11111111	88.88888889	0	0	4	32	0	0
sies	0	100	0	0	0	3	0	0
siev	0	100	0	0	0	2	0	0
siff	0	100	0	0	0	10	0	0
sifi	0	0	100	0	0	0	3	0
siga	0	82.46753247	17.53246753	0	0	127	27	0
sige	0	100	0	0	0	2	0	0
sigf	0	100	0	0	0	1	0	0
sigi	2.564102564	97.43589744	0	0	1	38	0	0
sigl	0	100	0	0	0	76	0	0
sigm	0	100	0	0	0	6	0	0
sign	13.93305439	69.24686192	16.31799163	0.50209205	333	1655	390	12
sila	98.68421053	1.315789474	0	0	75	1	0	0
silb	0	100	0	0	0	3	0	0
sile	0.350877193	99.64912281	0	0	2	568	0	0
sili	0	78.04878049	21.95121951	0	0	32	9	0
sill	0	35	65	0	0	7	13	0
silo	0	100	0	0	0	9	0	0
silu	0	100	0	0	0	17	0	0
silv	0	100	0	0	0	367	0	0
sima	100	0	0	0	1	0	0	0
simb	0	13.5678392	86.4321608	0	0	54	344	0
sime	0	100	0	0	0	3	0	0
simi	0.552486188	3.130755064	96.31675875	0	3	17	523	0
simm	0	52.63157895	47.36842105	0	0	10	9	0
simo	17.46031746	79.89417989	2.645502646	0	33	151	5	0
simp	0	53.51170569	46.48829431	0	0	160	139	0
simu	0.99009901	79.20792079	14.85148515	4.95049505	1	80	15	5
sina	0	76.92307692	23.07692308	0	0	40	12	0
sinc	16.84210526	77.89473684	5.263157895	0	32	148	10	0
sind	0	31.14754098	68.85245902	0	0	342	756	0
sine	0	89.47368421	10.52631579	0	0	17	2	0
sinf	0	62.74509804	37.25490196	0	0	64	38	0
sing	2.331002331	40.32634033	57.34265734	0	10	173	246	0
sini	0.263504611	99.47299078	0.263504611	0	2	755	2	0
sinn	0	100	0	0	0	2	0	0
sino	0	38.75	61.25	0	0	31	49	0
sint	0.56980057	39.31623932	60.11396011	0	2	138	211	0
sinu	0	100	0	0	0	12	0	0
siol	0	100	0	0	0	1	0	0
sion	0	100	0	0	0	13	0	0
sipa	0	100	0	0	0	31	0	0
sira	0	97.2972973	2.702702703	0	0	36	1	0
sire	0	100	0	0	0	59	0	0
